Geolocation,Commodity Description,Consumer Price Index for Bottom 30% Income Households Weights: (2018=100)
ZAMBOANGA DEL SUR,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.01193862
ZAMBOANGA DEL SUR,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
ZAMBOANGA DEL SUR,"01.1.8 - Sugar, confectionery and desserts (ND)",0.01904375
ZAMBOANGA DEL SUR,01.1.8.1 - Cane and beet sugar (ND),0.01221859
ZAMBOANGA DEL SUR,"01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
ZAMBOANGA DEL SUR,"01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",0.00050810
ZAMBOANGA DEL SUR,"01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.00083511
ZAMBOANGA DEL SUR,"01.1.8.6 - Ice, ice cream and sorbet (ND)",0.00228909
ZAMBOANGA DEL SUR,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),0.00319286
ZAMBOANGA DEL SUR,01.1.9 - Ready-made food and other food products n.e.c. (ND),0.02627019
ZAMBOANGA DEL SUR,01.1.9.2 - Baby food (ND),0.00318779
ZAMBOANGA DEL SUR,"01.1.9.3 - Salt, condiments and sauces (ND)",0.01546527
ZAMBOANGA DEL SUR,"01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.00761713
ZAMBOANGA DEL SUR,01.1.9.9 - Other food products n.e.c. (ND),..
ZAMBOANGA DEL SUR,01.2 - NON-ALCOHOLIC BEVERAGES,0.04875847
ZAMBOANGA DEL SUR,01.2.1 - Fruit and vegetable juices (ND),0.00323560
ZAMBOANGA DEL SUR,01.2.1.0 - Fruit and vegetable juices (ND),0.00323560
ZAMBOANGA DEL SUR,01.2.2 - Coffee and coffee substitutes (ND),0.02127224
ZAMBOANGA DEL SUR,01.2.2.0 - Coffee and coffee substitutes (ND),0.02127224
ZAMBOANGA DEL SUR,"01.2.3 - Tea, maté and other plant products for infusion (ND)",..
ZAMBOANGA DEL SUR,"01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
ZAMBOANGA DEL SUR,01.2.4 - Cocoa drinks (ND),0.01219974
ZAMBOANGA DEL SUR,01.2.4.0 - Cocoa drinks (ND),0.01219974
ZAMBOANGA DEL SUR,01.2.5 - Water (ND),0.00186384
ZAMBOANGA DEL SUR,01.2.5.0 - Water (ND),0.00186384
ZAMBOANGA DEL SUR,01.2.6 - Soft drinks (ND),0.00974906
ZAMBOANGA DEL SUR,01.2.6.0 - Soft drinks (ND),0.00974906
ZAMBOANGA DEL SUR,01.2.9 - Other non-alcoholic beverages (ND),0.00043799
ZAMBOANGA DEL SUR,01.2.9.0 - Other non-alcoholic beverages (ND),0.00043799
ZAMBOANGA DEL SUR,02 - ALCOHOLIC BEVERAGES AND TOBACCO,0.03259988
ZAMBOANGA DEL SUR,02.1 - ALCOHOLIC BEVERAGES,0.01274018
ZAMBOANGA DEL SUR,02.1.1 - Spirits and liquors (ND),0.00371081
ZAMBOANGA DEL SUR,02.1.1.0 - Spirits and liquors (ND),0.00371081
ZAMBOANGA DEL SUR,02.1.2 - Wine (ND),0.00478837
ZAMBOANGA DEL SUR,02.1.2.2 - Wine from other sources (ND),0.00478837
ZAMBOANGA DEL SUR,02.1.3 - Beer (ND),0.00424100
ZAMBOANGA DEL SUR,02.1.3.0 - Beer (ND),0.00424100
ZAMBOANGA DEL SUR,02.3 - TOBACCO,0.01985970
ZAMBOANGA DEL SUR,02.3.0 - Tobacco (ND),0.01985970
ZAMBOANGA DEL SUR,02.3.0.1 - Cigarettes (ND),0.01837197
ZAMBOANGA DEL SUR,02.3.0.2 - Cigars (ND),..
ZAMBOANGA DEL SUR,02.3.0.9 - Other tobacco products (ND),0.00148773
ZAMBOANGA DEL SUR,02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS,..
ZAMBOANGA DEL SUR,02.4.0 - Other vegetable-based tobacco products (ND),..
ZAMBOANGA DEL SUR,02.4.0.0 - Other vegetable-based tobacco products (ND),..
ZAMBOANGA DEL SUR,02.900 - NON-FOOD,0.48717074
ZAMBOANGA DEL SUR,03 - CLOTHING AND FOOTWEAR,0.05475259
ZAMBOANGA DEL SUR,03.1 - CLOTHING,0.03932026
ZAMBOANGA DEL SUR,03.1.1 - Clothing materials (SD),..
ZAMBOANGA DEL SUR,03.1.1.0 - Clothing materials (SD),..
ZAMBOANGA DEL SUR,03.1.2 - Garments (SD),0.03932026
ZAMBOANGA DEL SUR,03.1.2.1 - Garments for men or boys (SD),0.02131676
ZAMBOANGA DEL SUR,03.1.2.2 - Garments for women or girls (SD),0.01800350
ZAMBOANGA DEL SUR,03.1.2.3 - Garments for infants (0 to under 2 years) (SD),..
ZAMBOANGA DEL SUR,03.1.3 - Other articles of clothing and clothing accessories (SD),..
ZAMBOANGA DEL SUR,03.1.3.1 - Other articles of clothing (SD),..
ZAMBOANGA DEL SUR,03.1.3.2 - Clothing accessories (SD),..
ZAMBOANGA DEL SUR,"03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
ZAMBOANGA DEL SUR,03.1.4.1 - Cleaning of clothing (S),..
ZAMBOANGA DEL SUR,"03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
ZAMBOANGA DEL SUR,03.2 - FOOTWEAR,0.01543233
ZAMBOANGA DEL SUR,03.2.1 - Shoes and other footwear (SD),0.01542870
ZAMBOANGA DEL SUR,03.2.1.1 - Footwear for men (SD),0.00891883
ZAMBOANGA DEL SUR,03.2.1.2 - Footwear for women (SD),0.00650987
ZAMBOANGA DEL SUR,"03.2.2 - Cleaning, repair, and hire of footwear (S)",0.00000363
ZAMBOANGA DEL SUR,"03.2.2.0 - Cleaning, repair, and hire of footwear (S)",0.00000363
ZAMBOANGA DEL SUR,"04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",0.16399552
ZAMBOANGA DEL SUR,04.1 - ACTUAL RENTALS FOR HOUSING,..
ZAMBOANGA DEL SUR,04.1.1 - Actual rentals paid by tenants for main residence (S),..
ZAMBOANGA DEL SUR,04.1.1.0 - Actual rentals paid by tenants for main residence (S),..
ZAMBOANGA DEL SUR,"04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",0.00385336
ZAMBOANGA DEL SUR,04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND),0.00385336
ZAMBOANGA DEL SUR,04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND),0.00385336
ZAMBOANGA DEL SUR,"04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
ZAMBOANGA DEL SUR,"04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
ZAMBOANGA DEL SUR,04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING,0.01362800
ZAMBOANGA DEL SUR,04.4.1 - Water supply (ND),0.01362800
ZAMBOANGA DEL SUR,04.4.1.1 - Water supply through network systems (ND),0.01362800
ZAMBOANGA DEL SUR,"04.5 - ELECTRICITY, GAS AND OTHER FUELS",0.14651416
ZAMBOANGA DEL SUR,04.5.1 - Electricity (ND),0.05746819
ZAMBOANGA DEL SUR,04.5.1.0 - Electricity (ND),0.05746819
ZAMBOANGA DEL SUR,04.5.2 - Gas (ND),0.00625498
ZAMBOANGA DEL SUR,04.5.2.2 - Liquefied hydrocarbons (ND),0.00625498
ZAMBOANGA DEL SUR,04.5.3 - Liquid fuels (ND),..
ZAMBOANGA DEL SUR,04.5.3.0 - Liquid fuels (ND),..
ZAMBOANGA DEL SUR,04.5.4 - Solid fuels (ND),0.08279099
ZAMBOANGA DEL SUR,"04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",0.07692875
ZAMBOANGA DEL SUR,04.5.4.3 - Charcoal (ND),0.00586224
ZAMBOANGA DEL SUR,"05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.03673239
ZAMBOANGA DEL SUR,"05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
ZAMBOANGA DEL SUR,"05.1.1 - Furniture, furnishings and loose carpets (D)",..
ZAMBOANGA DEL SUR,05.1.1.1 - Household furniture (D),..
ZAMBOANGA DEL SUR,"05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
ZAMBOANGA DEL SUR,05.2 - HOUSEHOLD TEXTILES,0.00364738
ZAMBOANGA DEL SUR,05.2.1 - Household textiles (SD),0.00364738
ZAMBOANGA DEL SUR,05.2.1.1 - Furnishing fabrics and curtains (SD),0.00087785
ZAMBOANGA DEL SUR,05.2.1.2 - Bed linen and bedding (SD),0.00276953
ZAMBOANGA DEL SUR,05.2.1.9 - Other household textiles (SD),..
ZAMBOANGA DEL SUR,05.3 - HOUSEHOLD APPLIANCES,0.00061726
ZAMBOANGA DEL SUR,"05.3.1 - Major household appliances, whether electric or not (D)",..
ZAMBOANGA DEL SUR,05.3.1.1 - Major kitchen appliances (D),..
ZAMBOANGA DEL SUR,05.3.1.2 - Major laundry appliances (D),..
ZAMBOANGA DEL SUR,05.3.2 - Small household appliances (SD),0.00061726
ZAMBOANGA DEL SUR,05.3.2.1 - Small appliances for cooking and processing of food (SD),0.00061726
ZAMBOANGA DEL SUR,05.3.2.9 - Other small household appliances (SD),..
ZAMBOANGA DEL SUR,"05.3.3 - Repair, installation and hire of household appliances (S)",..
ZAMBOANGA DEL SUR,"05.3.3.0 - Repair, installation and hire of household appliances (S)",..
ZAMBOANGA DEL SUR,"05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",0.00090944
ZAMBOANGA DEL SUR,"05.4.0 - Glassware, tableware and household utensils (SD)",0.00090944
ZAMBOANGA DEL SUR,"05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",0.00090944
ZAMBOANGA DEL SUR,05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,0.00023421
ZAMBOANGA DEL SUR,05.5.2 - Non-motorized tools and miscellaneous accessories (SD),0.00023421
ZAMBOANGA DEL SUR,05.5.2.1 - Non-motorized tools (SD),0.00013384
ZAMBOANGA DEL SUR,05.5.2.2 - Miscellaneous accessories (SD),0.00010037
ZAMBOANGA DEL SUR,05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE,0.03132410
ZAMBOANGA DEL SUR,05.6.1 - Non-durable household goods (ND),0.03132410
ZAMBOANGA DEL SUR,05.6.1.1 - Household cleaning and maintenance products (ND),0.01252964
ZAMBOANGA DEL SUR,05.6.1.9 - Other non-durable household goods (ND),0.01879446
ZAMBOANGA DEL SUR,06 - HEALTH,0.01862182
ZAMBOANGA DEL SUR,06.1 - MEDICINES AND HEALTH PRODUCTS,0.01849745
ZAMBOANGA DEL SUR,06.1.1 - Medicines (ND),0.01839825
ZAMBOANGA DEL SUR,"06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",0.01839825
ZAMBOANGA DEL SUR,06.1.2 - Medical products (ND),0.00009920
ZAMBOANGA DEL SUR,06.1.2.1 - Medical diagnostic products (ND),..
ZAMBOANGA DEL SUR,06.1.2.2 - Prevention and protective devices (ND),0.00009920
ZAMBOANGA DEL SUR,06.1.2.3 - Treatment devices for personal use (ND),..
ZAMBOANGA DEL SUR,06.1.3 - Assistive products (D),..
ZAMBOANGA DEL SUR,06.1.3.1 - Assistive products for vision (D),..
ZAMBOANGA DEL SUR,06.2 - OUTPATIENT CARE SERVICES,..
ZAMBOANGA DEL SUR,06.2.1 - Preventive care services (S),..
ZAMBOANGA DEL SUR,06.2.1.9 - Other preventive services (S),..
ZAMBOANGA DEL SUR,06.2.2 - Outpatient dental services (S),..
ZAMBOANGA DEL SUR,06.2.2.1 - Dental preventive services (S),..
ZAMBOANGA DEL SUR,06.3 - INPATIENT CARE SERVICES,..
ZAMBOANGA DEL SUR,06.3.1 - Inpatient curative and rehabilitative services (S),..
ZAMBOANGA DEL SUR,06.3.1.0 - Inpatient curative and rehabilitative services (S),..
ZAMBOANGA DEL SUR,06.4 - OTHER HEALTH SERVICES,0.00012437
ZAMBOANGA DEL SUR,06.4.1 - Diagnostic imaging services and medical laboratory services (S),0.00012437
ZAMBOANGA DEL SUR,06.4.1.0 - Diagnostic imaging services and medical laboratory services (S),0.00012437
ZAMBOANGA DEL SUR,07 - TRANSPORT,0.06028236
ZAMBOANGA DEL SUR,07.1 - PURCHASE OF VEHICLES,..
ZAMBOANGA DEL SUR,07.1.2 - Motorcycles (D),..
ZAMBOANGA DEL SUR,07.1.2.0 - Motorcycles (D),..
ZAMBOANGA DEL SUR,07.1.3 - Bicycles (D),..
ZAMBOANGA DEL SUR,07.1.3.0 - Bicycles (D),..
ZAMBOANGA DEL SUR,07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT,0.02315519
ZAMBOANGA DEL SUR,07.2.1 - Parts and accessories for personal transport equipment (SD),..
ZAMBOANGA DEL SUR,07.2.1.1 - Tires (SD),..
ZAMBOANGA DEL SUR,07.2.1.2 - Parts for personal transport equipment (SD),..
ZAMBOANGA DEL SUR,07.2.2 - Fuels and lubricants for personal transport equipment (ND),0.01970987
ZAMBOANGA DEL SUR,07.2.2.1 - Diesel (ND),..
ZAMBOANGA DEL SUR,07.2.2.2 - Gasoline (ND),0.01970987
ZAMBOANGA DEL SUR,07.2.2.4 - Lubricants (ND),..
ZAMBOANGA DEL SUR,07.2.3 - Maintenance and repair of personal transport equipment (S),0.00344532
ZAMBOANGA DEL SUR,07.2.3.0 - Maintenance and repair of personal transport equipment (S),0.00344532
ZAMBOANGA DEL SUR,07.2.4 - Other services in respect of personal transport equipment (S),..
ZAMBOANGA DEL SUR,07.2.4.2 - Toll facilities (S),..
ZAMBOANGA DEL SUR,07.3 - PASSENGER TRANSPORT SERVICES,0.03712133
ZAMBOANGA DEL SUR,07.3.1 - Passenger transport by railway (S),..
ZAMBOANGA DEL SUR,07.3.1.2 - Passenger transport by rapid transit and tram (S),..
ZAMBOANGA DEL SUR,07.3.2 - Passenger transport by road (S),0.03412351
ZAMBOANGA DEL SUR,07.3.2.1 - Passenger transport by bus and coach (S),0.00464374
ZAMBOANGA DEL SUR,07.3.2.2 - Passenger transport by taxi and hired car with driver (S),..
ZAMBOANGA DEL SUR,07.3.2.9 - Other passenger transport by road (S),0.02947977
ZAMBOANGA DEL SUR,07.3.3 - Passenger transport by air (S),0.00025906
ZAMBOANGA DEL SUR,"07.3.3.1 - Passenger transport by air, domestic (S)",0.00025906
ZAMBOANGA DEL SUR,07.3.4 - Passenger transport by sea and inland waterway (S),0.00273876
ZAMBOANGA DEL SUR,07.3.4.0 - Passenger transport by sea and inland waterway (S),0.00273876
ZAMBOANGA DEL SUR,07.4 - TRANSPORT SERVICES OF GOODS,0.00000584
ZAMBOANGA DEL SUR,07.4.1 - Postal and courier services (S),0.00000584
ZAMBOANGA DEL SUR,07.4.1.1 - Letter handling services (S),..
ZAMBOANGA DEL SUR,07.4.1.2 - Courier and parcel delivery services (S),0.00000584
ZAMBOANGA DEL SUR,08 - INFORMATION AND COMMUNICATION,0.01320288
ZAMBOANGA DEL SUR,08.1 - INFORMATION AND COMMUNICATION EQUIPMENT,..
ZAMBOANGA DEL SUR,08.1.2 - Mobile telephone equipment (D),..
ZAMBOANGA DEL SUR,08.1.2.0 - Mobile telephone equipment (D),..
ZAMBOANGA DEL SUR,08.1.3 - Information processing equipment (D),..
ZAMBOANGA DEL SUR,"08.1.3.1 - Computers, laptops and tablets (D)",..
ZAMBOANGA DEL SUR,08.1.3.2 - Peripheral equipment and its consumable components (D),..
ZAMBOANGA DEL SUR,"08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
ZAMBOANGA DEL SUR,"08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
ZAMBOANGA DEL SUR,08.1.5 - Unrecorded recording media (SD),..
ZAMBOANGA DEL SUR,08.1.5.0 - Unrecorded recording media (SD),..
ZAMBOANGA DEL SUR,08.3 - INFORMATION AND COMMUNICATION SERVICES,0.01320288
ZAMBOANGA DEL SUR,08.3.1 - Fixed communication services (S),..
ZAMBOANGA DEL SUR,08.3.1.0 - Fixed communication services (S),..
ZAMBOANGA DEL SUR,08.3.2 - Mobile communication services (S),0.01320288
ZAMBOANGA DEL SUR,08.3.2.0 - Mobile communication services (S),0.01320288
ZAMBOANGA DEL SUR,08.3.3 - Internet access provision services and net storage services (S),..
ZAMBOANGA DEL SUR,08.3.3.0 - Internet access provision services and net storage services (S),..
ZAMBOANGA DEL SUR,"09 - RECREATION, SPORT AND CULTURE",0.00669840
ZAMBOANGA DEL SUR,09.2 - OTHER RECREATIONAL GOODS,..
ZAMBOANGA DEL SUR,"09.2.1 - Games, toys and hobbies (SD)",..
ZAMBOANGA DEL SUR,"09.2.1.2 - Other games, toys and hobbies (SD)",..
ZAMBOANGA DEL SUR,"09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
ZAMBOANGA DEL SUR,09.2.2.1 - Equipment for sport (SD),..
ZAMBOANGA DEL SUR,09.3 - GARDEN PRODUCTS AND PETS,0.00005810
ZAMBOANGA DEL SUR,"09.3.1 - Garden products, plants and flowers (ND)",0.00005810
ZAMBOANGA DEL SUR,09.3.1.1 - Garden products (ND),0.00005810
ZAMBOANGA DEL SUR,"09.3.1.2 - Plants, seeds and flowers (ND)",..
ZAMBOANGA DEL SUR,09.3.2 - Pets and products for pets (ND),..
ZAMBOANGA DEL SUR,09.3.2.2 - Products for pets and other household animals (ND),..
ZAMBOANGA DEL SUR,09.4 - RECREATIONAL SERVICES,0.00031768
ZAMBOANGA DEL SUR,09.4.6 - Recreational and sporting services (S),..
ZAMBOANGA DEL SUR,09.4.6.2 - Sporting services - practice (S),..
ZAMBOANGA DEL SUR,09.4.7 - Games of chance (S),0.00031768
ZAMBOANGA DEL SUR,09.4.7.0 - Games of chance (S),0.00031768
ZAMBOANGA DEL SUR,09.5 - CULTURAL GOODS,..
ZAMBOANGA DEL SUR,09.5.1 - Musical instruments (D),..
ZAMBOANGA DEL SUR,09.5.1.0 - Musical instruments (D),..
ZAMBOANGA DEL SUR,09.6 - CULTURAL SERVICES,..
ZAMBOANGA DEL SUR,09.6.9 - Other cultural services (S),..
ZAMBOANGA DEL SUR,09.6.9.0 - Other cultural services (S),..
ZAMBOANGA DEL SUR,"09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.00632262
ZAMBOANGA DEL SUR,09.7.1 - Books (SD),..
ZAMBOANGA DEL SUR,09.7.1.1 - Educational and textbooks in printed or electronic copy (SD),..
ZAMBOANGA DEL SUR,09.7.1.9 - Other books (SD) in printed or electronic copy,..
ZAMBOANGA DEL SUR,09.7.2 - Newspapers and periodicals (ND),..
ZAMBOANGA DEL SUR,09.7.2.1 - Newspapers (ND),..
ZAMBOANGA DEL SUR,09.7.4 - Stationery and drawing materials (ND),0.00632262
ZAMBOANGA DEL SUR,09.7.4.0 - Stationery and drawing materials (ND),0.00632262
ZAMBOANGA DEL SUR,09.8 - PACKAGE HOLIDAYS (S),..
ZAMBOANGA DEL SUR,09.8.0 - Package holidays (S),..
ZAMBOANGA DEL SUR,09.8.0.0 - Package holidays (S),..
ZAMBOANGA DEL SUR,10 - EDUCATION SERVICES,0.00234230
ZAMBOANGA DEL SUR,10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION,0.00040433
ZAMBOANGA DEL SUR,10.1.0 - Early chilhood and primary education (S),0.00040433
ZAMBOANGA DEL SUR,10.1.0.1 - Early childhood education services (S),..
ZAMBOANGA DEL SUR,10.1.0.2 - Primary education (S),0.00040433
ZAMBOANGA DEL SUR,10.2 - SECONDARY EDUCATION  (S),0.00081965
ZAMBOANGA DEL SUR,10.2.0 - Secondary education (S),0.00081965
ZAMBOANGA DEL SUR,10.2.0.1 - Lower secondary general education services,0.00081965
ZAMBOANGA DEL SUR,10.2.0.2 - Lower secondary technical-vocational livelihood programs services,..
ZAMBOANGA DEL SUR,10.4 - TERTIARY EDUCATION (S),0.00111832
ZAMBOANGA DEL SUR,10.4.0 - Tertiary education (s),0.00111832
ZAMBOANGA DEL SUR,10.4.0.0 - Tertiary education (s),0.00111832
ZAMBOANGA DEL SUR,11 - RESTAURANTS AND ACCOMMODATION SERVICES,0.06475573
ZAMBOANGA DEL SUR,11.1 - FOOD AND BEVERAGE SERVING SERVICES,0.06475573
ZAMBOANGA DEL SUR,"11.1.1 - Restaurants, café and the like (S)",0.06475573
ZAMBOANGA DEL SUR,"11.1.1.1 - Restaurants, café and the like - with full service (S)",0.06475573
ZAMBOANGA DEL SUR,11.2 - ACCOMMODATION SERVICES,..
ZAMBOANGA DEL SUR,11.2.0 - Accommodation services (S),..
ZAMBOANGA DEL SUR,"11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
ZAMBOANGA DEL SUR,12 - FINANCIAL SERVICES,0.00000217
ZAMBOANGA DEL SUR,12.2 - FINANCIAL SERVICES,0.00000217
ZAMBOANGA DEL SUR,12.2.1 - Financial intermediation services indirectly measured (S),0.00000162
ZAMBOANGA DEL SUR,12.2.1.0 - Financial intermediation services indirectly measured (S),0.00000162
ZAMBOANGA DEL SUR,12.2.9 - Other financial services (S),0.00000055
ZAMBOANGA DEL SUR,12.2.9.1 - Remittances fees (S),0.00000055
ZAMBOANGA DEL SUR,"13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.06578458
ZAMBOANGA DEL SUR,13.1 - PERSONAL CARE,0.06025646
ZAMBOANGA DEL SUR,13.1.1 - Electric appliances for personal care (SD),..
ZAMBOANGA DEL SUR,13.1.1.1 - Electric appliances for personal care (SD),..
ZAMBOANGA DEL SUR,"13.1.2 - Other appliances, articles and products for personal care (ND)",0.05233148
ZAMBOANGA DEL SUR,"13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.05233148
ZAMBOANGA DEL SUR,13.1.3 - Hairdressing salons and personal grooming establishments (S),0.00792498
ZAMBOANGA DEL SUR,13.1.3.1 - Hairdressing (S),0.00396249
ZAMBOANGA DEL SUR,13.1.3.2 - Personal grooming treatments (S),0.00396249
ZAMBOANGA DEL SUR,13.2 - OTHER PERSONAL EFFECTS,0.00502506
ZAMBOANGA DEL SUR,13.2.1 - Jewellery and watches (D),..
ZAMBOANGA DEL SUR,13.2.1.1 - Jewellery and watches (D),..
ZAMBOANGA DEL SUR,"13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
ZAMBOANGA DEL SUR,13.2.9 - Other personal effects n.e.c. (SD),0.00502506
ZAMBOANGA DEL SUR,13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD),0.00502506
ZAMBOANGA DEL SUR,13.9 - OTHER SERVICES,0.00050306
ZAMBOANGA DEL SUR,13.9.0 - Other services (S),0.00050306
ZAMBOANGA DEL SUR,13.9.0.9 - Other services n.e.c. (S),0.00050306
ZAMBOANGA SIBUGAY,0 - ALL ITEMS,0.97953020
ZAMBOANGA SIBUGAY,01 - FOOD AND NON-ALCOHOLIC BEVERAGES,0.59509210
ZAMBOANGA SIBUGAY,01.1 - FOOD,0.54540941
ZAMBOANGA SIBUGAY,01.1.1 - Cereals and cereal products (ND),0.28505586
ZAMBOANGA SIBUGAY,01.1.1.1 - Cereals (ND),0.25258967
ZAMBOANGA SIBUGAY,01.1.1.12 - Rice,0.21202150
ZAMBOANGA SIBUGAY,01.1.1.16 - Corn,0.04056817
ZAMBOANGA SIBUGAY,"01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",0.03246619
ZAMBOANGA SIBUGAY,01.1.1.2 - Flour of cereals (ND),0.00148461
ZAMBOANGA SIBUGAY,01.1.1.3 - Bread and bakery products (ND),0.01666590
ZAMBOANGA SIBUGAY,01.1.1.4 - Breakfast cereals (ND),..
ZAMBOANGA SIBUGAY,"01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",0.00947375
ZAMBOANGA SIBUGAY,01.1.1.9 - Other cereal and grain mill products (ND),0.00484193
ZAMBOANGA SIBUGAY,01.1.2 - Meat and other parts of slaughtered land animals (ND),0.03916165
ZAMBOANGA SIBUGAY,"01.1.2.2 - Meat, fresh, chilled or frozen (ND)",0.03091331
ZAMBOANGA SIBUGAY,"01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
ZAMBOANGA SIBUGAY,"01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",0.00050323
ZAMBOANGA SIBUGAY,"01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",0.00774511
ZAMBOANGA SIBUGAY,01.1.3 - Fish and other seafood (ND),0.09690048
ZAMBOANGA SIBUGAY,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",0.06816893
ZAMBOANGA SIBUGAY,"01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",0.01329479
ZAMBOANGA SIBUGAY,01.1.3.3 - Fish preparations (ND),0.00960720
ZAMBOANGA SIBUGAY,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",0.00582956
ZAMBOANGA SIBUGAY,01.1.3.6 - Other seafood preparations (ND),..
ZAMBOANGA SIBUGAY,"01.1.4 - Milk, other dairy products and eggs (ND)",0.02923860
ZAMBOANGA SIBUGAY,01.1.4.1 - Raw and whole milk (ND),..
ZAMBOANGA SIBUGAY,01.1.4.3 - Other milk and cream (ND),0.01597308
ZAMBOANGA SIBUGAY,01.1.4.4 - Non-animal milk (ND),..
ZAMBOANGA SIBUGAY,01.1.4.5 - Cheese (ND),0.00012408
ZAMBOANGA SIBUGAY,01.1.4.6 - Yoghurt and similar products (ND),..
ZAMBOANGA SIBUGAY,01.1.4.7 - Milk-based dessert and beverages (ND),..
ZAMBOANGA SIBUGAY,01.1.4.8 - Eggs (ND),0.01314144
ZAMBOANGA SIBUGAY,01.1.5 - Oils and fats (ND),0.00785342
ZAMBOANGA SIBUGAY,01.1.5.1 - Vegetable oils (ND),0.00750738
ZAMBOANGA SIBUGAY,01.1.5.2 - Butter and other fats and oils derived from milk (ND),..
ZAMBOANGA SIBUGAY,01.1.5.3 - Margarine and similar preparations (ND),0.00034604
ZAMBOANGA SIBUGAY,01.1.5.9 - Other animal oils and fats (ND),..
ZAMBOANGA SIBUGAY,01.1.6 - Fruits and nuts (ND),0.01651705
ZAMBOANGA SIBUGAY,"01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",0.01644552
ZAMBOANGA SIBUGAY,"01.1.6.2 - Citrus fruits, fresh (ND)",..
ZAMBOANGA SIBUGAY,"01.1.6.7 - Fruit, dried and dehydrated (ND)",..
ZAMBOANGA SIBUGAY,"01.1.6.8 - Nuts, in shell or shelled (ND)",..
ZAMBOANGA SIBUGAY,01.1.6.9 - Fruit and nuts ground and other preparations (ND),0.00007153
ZAMBOANGA SIBUGAY,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",0.03766331
ZAMBOANGA SIBUGAY,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",0.00995959
ZAMBOANGA SIBUGAY,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",0.01312617
ZAMBOANGA SIBUGAY,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",0.00940965
ZAMBOANGA SIBUGAY,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.00516790
ZAMBOANGA SIBUGAY,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
ZAMBOANGA SIBUGAY,"01.1.8 - Sugar, confectionery and desserts (ND)",0.01583353
