Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
....Palawan,"FRESH PORK, LIEMPO, 1 KG",222.31,235.78,237.12,235.78,234.43,233.76,233.08,234.43,237.12,234.43,234.43,234.43,233.93,237.12,238.47,245.21,242.52,242.52,242.52,241.85,242.52,242.52,242.52,242.52,242.52,241.90,239.61,238.64,240.58,243.49,243.49,241.55,242.52,243.49,243.49,243.49,243.49,243.49,242.28,243.49,245.41,245.41,245.41,245.41,245.41,236.75,236.75,245.50,224.50,263.50,261.00,244.88,260.75,290.00,308.75,318.75,318.75,313.75,318.75,317.50,313.75,312.50,311.25,310.00,307.88,303.75,303.75,307.50,302.50,302.50,302.50,302.50,302.50,296.25,292.50,292.50,288.75,299.79,288.75,288.75,325.00,330.00,326.25,326.25,331.25,333.75,331.25,331.25,330.00,331.25,322.81,335.00,356.25,388.38,391.75,391.75,395.00,391.25,380.00,360.00,346.88,338.75,338.75,367.81
....Palawan,"FRESH PORK, MEAT WITH BONES, 1 KG",183.75,188.25,188.25,183.75,183.75,183.75,193.75,196.25,191.25,185.00,185.00,183.75,187.21,183.75,183.75,183.75,183.75,181.25,178.75,178.75,178.75,178.75,178.75,178.75,175.00,180.31,168.75,168.75,168.75,168.75,168.75,171.25,168.75,168.75,172.50,172.50,172.50,187.50,171.46,206.25,223.75,221.25,233.75,216.25,218.75,220.00,236.75,245.50,224.50,241.50,241.50,227.48,250.25,260.00,265.00,281.88,291.25,293.13,305.63,298.75,297.50,296.25,293.75,292.50,285.49,273.75,273.75,282.50,290.00,283.75,283.75,283.13,283.13,278.75,278.75,278.75,280.00,280.83,280.63,280.00,300.00,301.25,297.50,296.25,298.75,293.75,288.75,288.75,288.75,288.75,291.93,292.50,304.75,329.25,333.50,333.50,331.25,327.50,326.25,316.25,305.00,296.25,296.25,316.02
....Palawan,"FRESH PORK, PATA, FORE (FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH PORK, PORK CHOP, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH PORK, SPARE RIBS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"EDIBLE OFFAL, LIVER, PORK, 1 KG",191.60,191.60,191.60,196.71,196.71,196.71,196.71,196.71,185.21,201.81,201.81,201.81,195.75,201.81,200.53,200.53,200.53,200.53,200.53,200.53,200.53,200.53,200.53,200.53,183.93,199.25,183.93,185.21,186.49,177.55,176.27,189.04,194.15,196.70,190.31,182.65,182.65,192.87,186.49,208.20,217.14,217.14,229.91,231.19,228.64,233.75,228.75,226.25,226.25,226.25,226.25,224.98,228.75,254.25,264.25,266.75,272.00,274.86,274.86,275.50,273.00,269.25,265.50,265.50,265.37,261.75,261.63,252.50,252.50,252.50,253.75,253.75,253.75,253.75,253.75,247.50,251.25,254.03,251.25,251.25,263.75,262.50,261.25,261.25,261.25,263.75,263.75,263.75,262.50,265.00,260.94,275.00,280.00,300.00,301.13,299.75,299.75,299.75,294.75,281.00,281.00,273.50,273.50,288.26
....Palawan,"EDIBLE OFFAL, TRIPE (TUWALYA), BEEF, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH BEEF, MEAT WITH BONES, 1 KG",189.01,189.01,190.34,190.34,191.67,191.67,200.99,200.99,216.96,216.96,214.30,208.98,200.10,210.31,217.64,215.64,215.64,220.96,220.96,220.96,218.30,218.30,220.96,220.96,220.96,218.47,218.30,222.29,218.30,220.96,223.62,223.62,223.62,223.62,223.62,222.29,223.62,227.61,222.62,228.94,227.61,234.27,243.59,236.93,246.25,256.90,246.25,246.25,246.25,237.50,235.71,240.54,237.50,237.50,240.00,243.13,252.50,246.25,261.67,268.33,270.00,270.00,276.67,276.67,256.69,320.00,322.50,322.50,325.00,325.00,322.50,322.50,320.00,317.50,317.50,307.50,307.50,319.17,311.25,311.25,311.25,311.25,312.50,312.50,312.50,312.50,315.00,315.00,312.50,312.50,312.50,312.50,318.75,318.75,320.00,331.25,331.25,331.25,331.25,335.00,335.00,335.00,335.00,327.92
....Romblon,"FRESH BEEF, PURE MEAT, 1 KG",209.27,209.27,211.25,213.22,213.22,213.22,221.12,223.75,230.33,240.86,242.18,232.97,221.72,231.00,234.29,239.56,236.93,247.46,252.73,252.73,252.73,242.20,254.05,254.05,254.05,245.98,242.20,242.20,242.20,254.05,259.32,259.32,259.32,259.32,259.32,259.32,261.95,264.58,255.26,265.90,263.27,279.07,285.65,276.44,286.97,309.35,297.50,297.50,298.75,298.75,300.00,288.26,273.75,272.50,285.00,286.25,287.50,286.25,330.00,338.33,343.33,342.50,350.00,350.00,312.12,350.00,350.00,350.00,351.25,351.25,350.00,350.00,347.50,342.50,345.00,335.00,335.00,346.46,340.00,340.00,340.00,340.00,340.00,340.00,341.25,341.25,343.75,342.50,341.25,341.25,340.94,341.25,346.25,346.25,351.25,367.50,367.50,367.50,367.50,370.00,370.00,370.00,370.00,361.25
....Romblon,"FRESH CARABEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH CARABEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH PORK, KASIM, 1 KG",138.86,138.86,139.84,139.84,140.82,140.82,147.67,147.67,159.41,159.41,157.45,153.54,147.02,154.52,159.90,158.43,158.43,162.34,162.34,162.34,160.38,160.38,162.34,162.34,162.34,160.51,160.38,163.31,160.38,162.34,164.30,164.30,164.30,164.30,164.30,163.32,164.30,167.23,163.56,168.21,167.23,172.12,178.97,174.08,180.93,188.75,188.75,188.75,188.75,186.25,248.13,185.91,250.00,263.75,263.75,263.75,257.50,257.50,253.33,253.33,261.67,261.67,258.33,258.33,258.58,270.00,275.00,276.25,276.25,276.25,276.25,276.25,277.50,278.75,275.00,255.00,255.00,272.29,258.75,258.75,258.75,268.75,288.75,287.50,288.75,288.75,288.75,281.25,291.25,291.25,279.27,291.25,306.25,306.25,318.75,348.75,351.25,351.25,348.75,343.75,342.50,340.00,338.75,332.29
....Romblon,"FRESH PORK, LIEMPO, 1 KG",127.70,127.70,128.91,130.11,130.11,130.11,134.93,136.54,140.56,146.99,147.79,142.17,135.30,140.97,142.97,146.18,144.57,151.00,154.21,154.21,154.21,147.78,155.01,155.01,155.01,150.09,147.78,147.78,147.78,155.01,158.22,158.22,158.22,158.22,158.22,158.22,159.83,161.44,155.75,162.24,160.63,170.27,174.29,168.67,175.10,188.75,188.75,188.75,188.75,186.25,198.75,179.27,238.75,248.75,248.75,249.38,250.00,250.00,245.00,246.67,248.33,250.00,246.67,246.67,247.41,265.00,266.25,267.50,267.50,267.50,267.50,267.50,268.75,269.38,265.63,255.00,255.00,265.21,258.75,258.75,258.75,268.75,288.75,287.50,288.75,288.75,288.75,291.25,305.00,310.00,282.81,310.00,325.00,325.00,332.50,358.75,358.75,358.75,358.75,353.75,352.50,347.50,346.25,343.96
....Romblon,"FRESH PORK, MEAT WITH BONES, 1 KG",167.36,167.36,166.74,168.62,171.14,171.14,163.59,168.62,169.88,169.88,173.66,173.66,169.30,173.66,173.66,174.92,172.40,173.66,173.66,173.41,172.40,174.29,179.95,179.33,179.33,175.06,179.33,178.70,179.33,179.33,179.33,179.33,179.58,180.84,174.55,174.92,176.18,178.07,178.29,175.55,175.55,183.72,192.53,196.30,196.30,186.23,188.75,188.75,188.75,186.25,190.00,187.39,218.75,217.50,218.13,219.38,222.50,221.25,225.83,227.50,228.33,230.00,233.33,233.33,224.65,246.67,240.00,235.00,236.25,238.75,240.00,240.00,242.50,243.75,233.75,213.75,213.75,235.35,216.25,236.25,236.25,243.75,248.75,243.75,248.75,248.75,248.75,241.25,242.50,247.50,241.88,247.50,256.25,256.25,270.00,287.50,295.00,300.00,301.25,301.25,298.75,297.50,296.25,283.96
....Romblon,"FRESH PORK, PATA, FORE (FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH PORK, PORK CHOP, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH PORK, SPARE RIBS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"EDIBLE OFFAL, LIVER, PORK, 1 KG",176.47,176.47,177.08,178.05,181.33,181.33,181.33,181.33,186.20,186.20,175.86,175.86,179.79,181.94,184.37,181.94,186.19,197.14,197.14,197.14,197.14,194.71,198.36,198.36,198.36,192.73,194.71,202.01,194.71,198.36,198.36,198.36,195.93,195.93,193.50,193.50,193.50,183.76,195.22,187.41,187.41,187.41,187.41,186.19,195.93,199.58,206.88,206.88,206.88,199.38,197.86,195.77,198.75,198.75,198.75,202.50,203.75,202.50,200.83,200.83,200.83,200.00,215.00,225.71,204.02,240.00,251.25,252.50,252.50,252.50,252.50,252.50,253.75,254.38,260.63,260.00,260.00,253.54,263.75,263.75,263.75,272.50,281.25,280.00,281.25,281.25,281.25,273.75,278.75,278.75,275.00,278.75,278.75,278.75,300.00,326.25,326.25,326.25,322.50,322.50,322.50,316.25,315.00,309.48
....Romblon,"EDIBLE OFFAL, TRIPE (TUWALYA), BEEF, 1 KG",179.10,179.10,179.72,180.71,184.04,184.04,184.04,184.04,188.98,188.98,178.49,178.49,182.48,184.67,187.14,184.67,188.99,200.11,200.11,200.11,200.11,197.64,201.35,201.35,201.35,195.63,197.64,205.05,197.64,201.35,201.35,201.35,198.88,198.88,196.41,196.41,196.41,186.53,198.16,190.24,190.24,190.24,190.24,189.00,198.88,202.59,210.00,191.25,191.25,188.75,188.75,193.45,190.00,196.25,196.25,198.75,200.63,199.38,195.00,195.00,195.00,195.00,203.33,198.57,196.93,211.25,205.00,205.00,205.00,207.50,210.00,210.00,217.50,212.50,222.50,227.50,227.50,213.44,226.25,231.25,231.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,233.75,233.75,234.17,233.75,233.75,233.75,233.75,247.50,247.50,247.50,247.50,247.50,247.50,247.50,247.50,242.92
....City of Puerto Princesa,"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"FRESH BEEF, MEAT WITH BONES, 1 KG",258.28,267.09,289.84,290.57,267.09,267.09,272.96,270.02,271.49,258.28,261.22,264.15,269.84,267.08,267.08,267.08,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,272.59,292.03,294.96,286.16,278.82,278.82,277.35,277.35,278.82,278.82,278.82,278.82,278.82,281.63,278.82,281.75,281.75,281.75,280.28,281.75,286.15,279.17,280.33,283.92,301.17,292.33,284.10,312.33,316.00,302.67,298.50,302.67,304.33,311.83,316.00,315.58,315.58,323.00,323.00,311.79,323.92,322.33,321.33,316.42,321.33,321.33,320.50,323.00,324.92,322.75,322.00,323.50,321.94,336.00,326.92,325.33,322.00,323.25,330.33,332.83,334.50,333.67,333.67,330.33,330.33,329.93,334.50,353.67,361.17,368.67,368.67,368.67,372.42,379.50,376.17,371.00,368.50,373.50,366.37
....City of Puerto Princesa,"FRESH BEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"FRESH CARABEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"FRESH CARABEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"FRESH PORK, KASIM, 1 KG",229.39,237.21,257.42,258.07,237.22,237.22,242.43,239.82,241.12,229.39,232.00,234.61,239.66,237.22,237.22,237.22,243.74,243.74,243.74,243.74,243.74,243.74,243.74,243.74,243.74,242.11,259.38,261.99,254.17,247.65,247.65,246.35,246.35,247.65,247.65,247.65,247.65,247.65,250.15,247.65,250.26,250.26,250.26,248.96,250.26,254.17,254.17,255.42,252.25,270.75,259.83,253.69,292.25,302.75,321.17,313.50,316.50,320.33,315.83,311.67,305.25,301.33,302.83,294.17,308.13,295.00,295.83,300.33,298.92,302.00,302.00,302.00,301.17,302.00,299.00,299.00,300.67,299.83,300.67,303.17,336.50,340.75,340.00,343.33,351.50,338.33,330.83,330.67,329.67,331.83,331.44,331.83,357.00,393.15,403.17,403.17,404.83,401.92,394.00,367.33,357.75,350.67,352.33,376.43
....City of Puerto Princesa,"FRESH PORK, LIEMPO, 1 KG",238.66,253.12,254.56,253.12,251.67,250.95,250.23,251.68,254.57,251.68,251.68,251.68,251.13,254.57,256.02,263.25,260.36,260.36,260.36,259.64,260.36,260.36,260.36,260.36,260.36,259.70,257.24,256.20,258.28,261.40,261.40,259.32,260.36,261.40,261.40,261.40,261.40,261.40,260.10,261.40,263.47,263.47,263.47,263.47,263.47,254.17,254.17,255.42,252.25,282.75,285.83,263.61,271.58,328.08,343.83,337.58,339.08,335.67,337.00,334.00,332.00,328.67,325.17,323.50,328.01,325.17,325.17,323.50,313.33,322.17,322.17,323.92,325.67,324.42,320.50,318.83,313.67,321.54,313.67,318.67,357.83,363.92,361.33,365.50,369.67,363.83,357.17,356.25,354.50,357.83,353.35,362.00,376.17,408.00,416.17,416.67,416.67,415.83,401.67,386.67,375.25,367.83,369.50,392.70
....City of Puerto Princesa,"FRESH PORK, MEAT WITH BONES, 1 KG",197.27,202.10,202.10,197.27,197.27,197.27,208.01,210.69,205.32,198.61,198.61,197.27,200.98,197.27,197.27,197.27,197.27,194.59,191.91,191.91,191.91,191.91,191.91,191.91,187.88,193.58,181.17,181.17,181.17,181.17,181.17,183.85,181.17,181.17,185.20,185.20,185.20,201.30,184.08,221.43,240.22,237.54,250.96,232.17,234.85,236.19,254.17,255.42,252.25,270.75,259.83,245.48,248.92,251.00,294.58,323.58,322.75,330.08,330.17,331.17,331.17,328.67,320.00,315.00,310.59,315.00,311.67,302.50,298.75,299.50,304.50,304.08,303.67,303.67,297.67,296.83,296.33,302.85,296.75,298.83,320.67,322.58,322.83,321.17,319.50,307.83,302.83,302.00,298.67,302.83,309.71,303.67,309.33,350.58,358.33,358.00,359.17,355.08,346.00,344.33,328.00,316.83,320.17,337.46
....City of Puerto Princesa,"FRESH PORK, PATA, FORE (FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"FRESH PORK, PORK CHOP, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"FRESH PORK, SPARE RIBS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Puerto Princesa,"EDIBLE OFFAL, LIVER, PORK, 1 KG",186.50,186.50,186.50,191.47,191.47,191.47,191.47,191.47,180.28,196.44,196.44,196.44,190.54,196.44,195.20,195.20,195.20,195.20,195.20,195.20,195.20,195.20,195.20,195.20,179.04,193.96,179.04,180.28,181.52,172.82,171.58,184.01,188.98,191.47,185.25,177.79,177.79,187.74,181.52,202.66,211.36,211.36,223.79,225.03,222.54,227.51,222.64,202.17,205.50,205.50,207.17,213.94,195.67,219.33,222.67,225.73,232.40,237.40,240.40,238.40,232.40,229.40,221.17,222.83,226.48,221.17,225.20,218.00,214.00,218.00,218.00,218.00,218.00,218.00,218.00,218.00,218.67,218.59,217.00,217.00,228.67,240.17,240.17,240.17,238.50,238.50,231.83,235.17,230.17,233.50,232.57,236.83,238.50,252.75,247.00,248.33,248.33,253.33,251.75,251.83,250.17,248.50,250.17,248.12
....City of Puerto Princesa,"EDIBLE OFFAL, TRIPE (TUWALYA), BEEF, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"FRESH BEEF, MEAT WITH BONES, 1 KG",233.35,236.80,241.11,240.86,246.68,249.40,251.90,254.05,257.56,255.98,258.50,257.68,248.66,259.48,261.84,263.46,261.62,261.10,261.59,262.11,262.14,262.69,261.61,263.92,265.71,262.27,267.98,272.25,266.98,269.70,269.22,266.99,276.45,277.50,279.29,276.69,279.40,281.05,273.63,290.12,299.53,299.84,305.27,313.57,315.09,318.36,321.66,320.74,323.59,319.64,322.64,312.50,329.67,328.13,328.92,329.28,331.36,333.08,334.68,337.05,337.97,337.34,337.83,338.33,333.64,338.13,331.91,334.61,336.16,336.95,336.95,336.14,336.14,338.56,338.75,338.52,338.52,336.78,342.98,337.12,340.42,338.00,340.51,343.78,345.22,342.64,341.44,343.62,346.68,347.14,342.46,346.40,354.56,359.93,357.02,367.89,373.45,378.63,371.76,371.91,369.61,368.70,376.24,366.34
..REGION V (BICOL REGION),"FRESH BEEF, PURE MEAT, 1 KG",284.60,288.09,291.65,294.38,298.33,302.60,301.96,302.96,307.16,306.84,310.18,315.88,300.39,319.01,322.14,320.78,320.45,321.49,322.11,322.65,322.65,324.00,321.67,319.70,319.98,321.39,319.83,319.91,322.68,324.51,323.04,325.03,330.87,336.54,338.12,335.98,340.67,346.71,330.32,357.18,362.24,368.71,374.08,382.92,382.23,385.53,393.43,394.50,389.56,387.94,388.00,380.53,400.81,395.50,401.85,397.06,399.25,407.56,401.13,413.35,411.03,411.54,407.21,409.06,404.61,406.28,408.28,413.10,418.97,417.75,419.47,418.06,422.28,426.19,424.44,425.63,428.16,419.05,434.13,435.38,436.00,439.19,437.63,432.31,438.19,433.50,440.88,437.88,439.88,439.13,437.01,439.13,449.38,450.19,450.50,451.88,458.88,464.19,463.88,463.88,458.88,459.19,464.50,456.21
..REGION V (BICOL REGION),"FRESH CARABEEF, MEAT WITH BONES, 1 KG",191.52,192.76,215.00,208.82,213.76,210.68,213.76,216.23,216.23,212.52,212.52,216.23,210.00,217.47,216.23,217.47,217.47,217.47,227.35,227.35,228.59,231.06,231.06,227.35,231.06,224.16,234.77,238.48,237.24,230.65,234.77,230.65,227.36,233.54,227.36,233.54,232.30,233.54,232.85,236.01,243.42,252.07,260.72,266.90,275.55,286.67,291.67,285.00,291.67,265.00,275.00,269.14,276.67,280.00,276.67,273.33,276.67,283.33,285.00,288.33,288.33,285.00,280.00,280.00,281.11,281.67,280.00,280.00,285.00,291.67,286.67,283.33,283.33,286.67,286.67,291.67,286.67,285.28,286.67,286.67,290.00,286.67,288.33,286.67,291.67,291.67,291.67,291.67,296.67,298.33,290.56,290.00,290.00,298.33,315.00,345.00,353.00,368.00,349.67,351.33,348.00,346.33,345.00,333.31
..REGION V (BICOL REGION),"FRESH CARABEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"FRESH PORK, KASIM, 1 KG",219.93,220.11,225.20,225.59,230.73,232.48,235.31,236.85,239.67,238.19,239.76,239.20,231.92,240.01,242.02,243.81,242.28,242.26,243.06,244.49,242.79,242.99,242.28,244.85,246.61,243.12,248.31,251.76,247.32,250.83,250.03,248.49,254.18,256.60,259.62,258.31,261.13,262.53,254.09,269.13,274.51,278.02,283.30,292.22,291.52,293.68,294.91,292.61,282.10,283.35,295.67,285.92,313.13,318.86,323.86,327.50,328.86,330.42,329.19,319.81,302.68,293.84,289.08,286.36,313.63,288.72,288.40,287.79,297.60,305.63,303.92,299.32,293.22,287.17,282.95,280.83,282.23,291.48,282.37,287.90,301.48,307.23,310.90,316.58,321.75,315.04,308.36,302.96,307.75,312.53,306.24,319.06,347.98,362.06,368.98,380.94,383.61,386.57,369.05,356.31,353.78,344.73,344.60,359.81
