Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
....Palawan,"FRESH FISH, MACKEREL, MANGKO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, MACKEREL, TANIGUE, 1 KG",272.49,239.38,244.47,308.13,254.65,259.74,239.37,264.84,254.65,280.11,287.75,308.12,267.81,318.31,313.22,315.77,295.40,267.39,269.94,282.67,287.76,264.84,262.29,264.84,277.57,285.00,295.40,295.40,297.95,290.31,254.66,247.02,247.02,252.11,249.56,249.56,249.56,252.11,265.06,300.49,323.41,346.33,285.21,239.37,198.63,201.18,202.50,202.50,192.50,206.25,238.75,244.76,263.75,241.25,242.50,242.50,240.00,257.50,258.33,256.67,263.33,280.00,275.00,266.67,257.29,280.00,280.00,288.33,286.67,260.00,250.00,243.33,246.67,245.00,235.00,228.33,235.00,256.53,258.33,271.67,261.67,260.00,246.67,236.67,258.33,261.67,265.00,260.00,256.67,253.33,257.50,253.33,270.00,265.00,273.33,278.33,281.67,281.67,281.67,263.33,250.00,265.00,263.33,268.89
....Palawan,"FRESH FISH, MILKFISH, BANGUS, MEDIUM, 1 KG",165.50,167.77,166.64,171.17,168.90,179.10,179.10,187.03,177.96,190.43,194.96,194.96,178.63,209.69,217.62,206.29,200.62,192.69,183.62,187.02,182.49,181.36,181.36,176.83,176.83,191.37,181.36,189.29,204.02,194.95,184.75,194.95,185.88,165.48,166.61,165.48,166.61,170.01,180.78,183.61,194.94,192.67,185.87,176.80,185.87,170.00,180.00,172.50,182.50,185.00,187.50,183.11,211.25,206.25,217.50,217.50,226.25,212.50,230.00,221.67,201.67,200.00,203.33,225.00,214.41,242.00,246.00,253.33,233.33,225.00,255.00,233.33,230.00,233.33,226.67,240.00,253.33,239.28,250.00,243.33,243.33,245.00,251.67,246.67,246.67,245.00,241.67,228.33,231.67,223.33,241.39,243.33,273.33,250.00,246.67,250.00,270.00,250.00,270.00,261.67,256.67,260.00,265.00,258.06
....Palawan,"FRESH FISH, NEMIMTERID, BISUGO, MEDIUM, 1 KG",114.07,154.54,161.90,150.86,125.10,107.93,132.46,154.54,132.46,142.27,168.03,158.22,141.87,182.75,171.71,142.27,137.36,117.74,120.19,134.91,155.15,160.66,143.49,171.70,175.38,151.11,165.57,163.12,171.70,134.91,115.29,107.93,126.33,131.24,133.69,136.14,139.82,139.82,138.80,149.63,193.78,169.25,147.17,134.91,137.36,130.00,145.00,145.00,142.50,142.50,151.25,149.03,183.75,177.50,187.50,172.50,165.00,160.00,188.33,196.67,185.00,190.00,193.33,178.33,181.49,216.67,216.67,241.67,186.67,188.33,193.33,176.67,190.00,201.67,208.33,200.00,210.00,202.50,205.00,198.33,191.67,163.33,153.33,156.67,163.33,166.67,186.67,168.33,173.33,190.00,176.39,180.00,195.00,248.33,245.00,198.33,216.67,215.00,206.67,206.67,206.67,223.33,230.00,214.31
....Palawan,"FRESH FISH, ROUND SCAD, GALUNGGONG, MEDIUM, 1 KG",95.77,96.85,105.46,99.55,101.16,90.40,81.79,79.64,77.49,90.41,99.02,110.86,94.03,111.94,94.72,79.65,57.05,45.21,59.20,57.05,79.66,86.12,84.51,88.27,107.65,79.25,118.42,122.73,118.42,109.81,96.89,80.74,61.36,76.43,76.43,75.35,80.73,86.11,91.95,125.94,120.56,109.80,90.42,83.96,83.96,77.50,83.75,76.25,72.50,90.00,95.00,92.47,112.50,122.50,127.50,96.25,100.00,105.00,131.67,100.00,91.67,120.00,136.67,136.67,115.04,183.33,183.33,196.67,96.67,116.67,113.33,120.00,136.67,133.33,123.33,130.00,140.00,139.44,150.00,140.00,110.00,73.33,88.33,86.67,110.00,103.33,106.67,126.67,125.00,125.00,112.08,130.00,133.33,160.00,130.00,113.33,95.00,93.33,115.00,118.33,120.00,156.67,160.00,127.08
....Palawan,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",78.15,84.26,81.82,79.38,61.06,63.50,62.28,64.72,67.16,70.82,70.82,73.26,71.44,85.47,76.92,83.03,67.16,43.96,52.51,62.28,62.28,58.62,54.96,68.39,73.27,65.74,76.93,75.71,73.27,64.72,59.84,64.72,65.94,65.94,67.16,67.16,65.94,67.16,67.87,69.60,81.81,78.15,70.82,62.27,68.37,52.50,62.50,56.25,46.25,51.25,66.25,63.84,71.25,71.25,72.50,67.50,58.75,65.00,76.67,60.00,55.00,60.00,61.67,78.33,66.49,95.00,98.33,125.00,76.67,70.00,78.33,90.00,81.67,83.33,86.67,86.67,95.00,88.89,103.33,106.67,106.67,56.67,61.67,63.33,75.00,73.33,103.33,100.00,98.33,101.67,87.50,106.67,103.33,101.67,96.67,85.00,75.00,83.33,90.00,86.67,90.00,85.00,116.67,93.33
....Palawan,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, TAMARONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, TULOY, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",172.50,127.50,130.00,130.00,120.00,117.50,127.50,127.50,130.00,135.00,130.00,142.50,132.50,150.00,131.25,120.00,116.25,117.50,118.75,117.50,120.00,131.25,135.63,126.88,149.38,127.87,143.13,145.63,147.50,117.50,117.50,115.00,102.50,90.00,91.88,98.75,103.75,103.75,114.74,116.25,151.25,147.50,132.50,125.00,120.00,122.50,123.33,123.33,116.67,116.67,130.00,127.08,153.33,151.67,173.33,158.33,155.00,140.00,170.00,146.67,138.33,145.00,156.67,150.00,153.19,173.33,173.33,196.67,153.33,150.00,181.67,143.33,153.33,170.00,178.33,170.00,170.00,167.78,175.00,160.00,160.00,136.67,136.67,136.67,143.33,126.67,153.33,143.33,140.00,146.67,146.53,153.33,170.00,180.00,143.33,140.00,168.33,150.00,163.33,160.00,150.00,173.33,178.33,160.83
....Palawan,"FRESH FISH, GROUPER, LAPU-LAPU, MEDIUM, 1 KG",276.25,262.50,237.50,210.00,210.00,195.00,195.00,211.25,193.75,211.25,203.75,223.75,219.17,227.50,247.50,236.25,230.00,248.75,253.75,250.00,245.00,248.75,246.25,247.50,248.75,244.17,256.25,251.25,240.00,192.50,183.75,187.50,197.50,203.75,200.00,197.50,210.00,207.50,210.63,247.50,247.50,230.00,207.50,185.00,175.00,167.50,172.50,181.25,170.00,170.00,202.50,196.35,240.00,230.00,202.86,211.25,203.75,223.75,258.33,248.33,233.33,230.00,233.33,241.67,229.72,266.67,300.00,310.00,261.67,256.67,295.00,226.67,246.67,250.00,241.67,243.33,213.33,259.31,265.00,293.33,283.33,211.67,191.67,208.33,210.00,195.00,230.00,241.67,225.00,243.33,233.19,255.00,230.00,275.00,288.33,291.67,256.67,250.00,253.33,263.33,286.67,300.00,295.00,270.42
....Palawan,"FRESH FISH, PARROT FISH (MULMOL), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, PIRIT, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, SLIPMOUTH, SAPSAP, MEDIUM, 1 KG",103.83,99.89,107.78,92.01,89.38,84.12,94.63,89.37,78.86,103.83,115.66,92.00,95.95,118.28,111.71,123.54,102.51,80.17,106.46,70.97,92.00,101.20,93.31,82.80,105.14,99.01,147.19,149.82,126.16,114.33,114.33,124.84,93.30,105.13,99.87,89.36,97.24,89.36,112.58,99.87,105.13,94.62,101.19,86.73,102.50,102.50,110.00,85.00,90.00,87.50,93.75,96.57,120.00,105.00,125.00,118.75,111.25,112.50,136.67,126.67,143.33,138.33,133.33,135.00,125.49,150.00,165.00,143.33,126.67,116.67,120.00,146.67,190.00,158.33,146.67,166.67,153.33,148.61,178.33,190.00,186.67,156.67,165.00,160.00,151.67,130.00,195.00,155.00,126.67,136.67,160.97,146.67,103.33,128.33,123.33,127.67,143.33,156.67,143.33,126.67,146.67,163.33,155.00,138.69
....Palawan,"FRESH FISH, SNAPPER, MAYA-MAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FISH, TALAKITOK (MAMSA), MEDIUM, 1 KG",201.57,182.02,197.90,189.35,166.14,171.03,200.35,200.35,177.14,188.14,204.02,180.81,188.24,206.47,246.79,226.02,229.69,200.37,205.26,196.71,197.93,223.59,205.26,204.04,215.04,213.10,217.48,227.25,230.92,189.38,160.06,153.95,153.95,164.95,157.62,161.29,171.06,173.50,180.12,175.94,175.94,190.60,180.83,166.17,162.50,162.50,170.00,145.00,145.00,176.25,176.25,168.92,227.50,196.25,213.75,191.25,210.00,195.00,215.00,223.33,195.00,185.00,215.00,240.00,208.92,251.67,260.00,291.67,215.00,218.33,230.00,203.33,233.33,238.33,210.00,225.00,233.33,234.17,233.33,260.00,250.00,223.33,218.33,218.33,215.00,211.67,240.00,248.33,216.67,226.67,230.14,241.67,216.67,275.00,281.67,240.00,246.67,226.67,225.00,235.00,221.67,248.33,251.67,242.50
....Palawan,"FRESH SHRIMP, ACETES, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SHRIMP, PASAYAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SHRIMP, PUTI, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SHRIMP, SUAJE (DARK GREEN), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SHRIMP, SUAJE, 1 KG",195.21,197.04,209.20,235.95,229.87,220.14,223.79,227.44,227.44,227.44,227.44,175.14,216.34,161.76,176.35,180.00,182.43,186.08,194.59,198.24,181.21,181.21,184.89,175.69,190.41,182.74,223.53,221.69,219.85,195.01,190.87,185.35,192.71,197.77,197.77,205.06,212.35,212.35,204.53,212.35,214.12,203.50,194.65,192.00,212.35,215.00,225.00,285.00,277.50,261.25,248.75,228.46,250.00,265.00,286.25,265.00,290.00,286.25,305.00,301.67,295.00,306.67,301.67,325.00,289.79,350.00,350.00,340.00,346.67,321.67,333.33,316.67,333.33,336.67,316.67,291.67,285.00,326.81,291.67,303.33,286.67,283.33,296.67,321.67,318.33,320.00,310.00,301.67,315.00,315.00,305.28,323.33,328.33,335.00,335.00,310.00,316.67,316.67,316.67,316.67,308.33,316.67,316.67,320.00
....Palawan,"FRESH SHRIMP, SUAJE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SHRIMP, SUGPO, MEDIUM, 1 KG",498.35,604.61,629.04,519.11,604.61,561.86,550.87,541.10,531.33,556.98,513.01,525.22,553.01,619.27,622.93,604.61,726.75,708.43,677.89,610.71,567.96,567.96,574.07,574.07,574.07,619.06,708.43,708.43,708.43,690.11,659.57,580.79,505.06,519.10,473.30,473.30,485.51,586.27,591.53,586.27,610.70,598.49,585.05,574.06,549.63,533.75,537.50,556.25,537.50,587.50,575.00,569.31,587.50,618.75,625.00,618.75,643.75,631.25,630.00,580.00,581.67,595.00,616.67,608.33,611.39,616.67,616.67,675.00,700.00,633.33,633.33,666.67,613.33,613.33,621.67,613.33,608.33,634.31,616.67,616.67,616.67,616.67,616.67,633.33,650.00,650.00,633.33,633.33,616.67,641.67,628.47,650.00,641.67,616.67,616.67,616.67,616.67,616.67,616.67,616.67,616.67,683.33,683.33,632.64
....Palawan,"FRESH SHRIMP, WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH CRABS, ALIMANGO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH CRABS, ALIMASAG, MEDIUM, 1 KG",211.82,222.09,240.06,231.07,214.38,210.53,210.53,213.10,236.21,182.29,187.42,236.20,216.31,250.32,263.16,276.00,269.58,269.58,269.58,264.45,269.59,263.17,268.30,256.75,259.32,264.98,268.31,281.15,285.00,273.45,246.49,237.50,242.64,216.96,211.82,216.96,214.39,219.52,242.85,231.07,250.33,260.60,260.60,242.63,251.62,237.50,241.67,258.33,241.67,233.33,231.67,245.09,248.33,245.00,268.33,276.67,276.67,265.00,261.67,253.33,258.33,258.33,250.00,266.67,260.69,271.67,271.67,283.33,266.67,266.67,298.33,285.00,288.33,281.67,291.67,291.67,291.67,282.36,291.67,291.67,310.00,291.67,291.67,305.00,305.00,296.67,280.00,280.00,263.33,291.67,291.53,291.67,283.33,300.00,283.33,281.67,308.33,291.67,283.33,291.67,316.67,316.67,308.33,296.39
....Palawan,"FRESH SHELLS, CLAMS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SHELLS, TAHONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SQUID, LOKOS, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SQUID, MEDIUM, 1 KG",339.94,354.21,290.63,212.78,194.62,225.76,241.33,258.20,243.93,271.18,267.29,289.35,265.77,291.95,295.84,266.00,232.26,258.21,250.42,246.53,242.64,264.70,266.00,262.11,282.87,263.29,280.27,290.65,253.02,280.27,253.02,247.83,231.62,217.99,211.50,220.58,220.58,241.34,245.72,255.61,245.23,250.42,215.39,217.98,225.76,205.00,225.00,211.25,217.50,225.00,242.50,228.05,237.50,241.25,247.50,237.50,248.75,250.00,246.67,245.00,258.33,263.33,250.00,270.00,249.65,290.00,290.00,301.67,246.67,275.00,275.00,256.67,283.33,296.67,293.33,296.67,303.33,284.03,290.00,291.67,301.67,288.33,268.33,303.33,323.33,326.67,333.33,328.33,326.67,333.33,309.58,333.33,320.00,320.00,328.33,218.33,238.33,225.00,228.33,228.33,223.33,235.00,246.67,262.08
....Palawan,"FRESH SEA SNAILS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SEAWEEDS, GULAMAN DAGAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH SEAWEEDS, LATO, 1 KG",173.75,181.05,148.55,108.76,99.48,115.40,123.36,131.98,124.68,138.61,136.62,147.89,135.84,149.22,151.21,135.96,118.72,131.98,128.00,126.01,124.02,135.29,135.95,133.96,144.57,134.57,143.24,148.55,129.32,143.25,129.32,126.67,118.38,111.41,108.09,112.73,112.73,123.34,125.59,130.63,125.33,127.98,110.08,111.41,115.39,104.78,107.50,107.50,107.50,102.50,120.00,114.22,126.25,134.58,132.08,129.58,129.58,134.58,149.58,152.38,168.33,168.33,153.33,153.33,144.33,153.33,153.33,153.33,153.33,153.33,166.67,153.33,166.67,166.67,166.67,166.67,166.67,160.00,166.67,166.67,166.67,166.67,166.67,166.67,166.67,166.67,166.67,166.67,183.33,183.33,169.45,183.33,183.33,183.33,183.33,183.33,191.67,200.00,200.00,200.00,200.00,200.00,200.00,192.36
....Romblon,"FRESH FISH, CATFISH, HITO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FISH, DALAG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FISH, GUTOB, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FISH, LAGAO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FISH, TILAPIA, MEDIUM, 1 KG",96.53,96.53,96.53,96.53,97.60,97.60,104.04,104.04,105.11,105.11,105.11,105.11,100.82,107.26,105.11,105.11,106.18,119.05,119.05,117.98,119.05,124.41,124.41,126.55,126.55,116.73,126.55,126.55,126.55,126.55,125.48,125.48,126.55,127.62,125.48,125.48,126.55,132.98,126.82,132.98,130.84,142.64,144.78,137.27,137.27,160.86,203.75,203.75,221.25,206.25,191.25,167.74,190.00,182.50,181.25,182.50,186.25,185.00,190.00,190.00,187.50,188.75,193.75,193.75,187.60,200.00,192.50,195.00,191.25,191.25,188.75,188.75,187.50,198.75,191.25,191.38,191.38,192.31,191.38,191.38,191.38,188.88,193.88,183.75,190.00,186.25,183.75,178.75,181.25,171.25,185.99,175.00,175.00,175.00,172.50,160.00,160.00,160.00,166.25,170.00,170.00,177.50,180.00,170.10
....Romblon,"FRESH FISH, ALOY/TULINGAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FISH, BARILIS, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FISH, BARILISION, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
