Region/Province,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Sulu,Patani [Lima beans],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Tawi-tawi,Patani [Lima beans],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PHILIPPINES,"Peanut with shell, fresh",26.01,23.82,24.95,25.66,24.48,24.30,27.30,25.59,26.11,26.83,27.36,25.50,25.66,26.50,26.29,24.91,24.98,23.97,25.40,27.87,28.77,29.54,31.16,31.56,29.39,27.53,29.70,29.63,30.66,30.10,29.59,30.39,31.24,31.99,31.15,30.59,31.74,30.10,30.57,29.67,29.37,29.32,28.53,28.82,28.43,29.78,29.79,29.16,30.70,33.58,29.25,29.70,32.38,32.65,29.60,31.95,29.96,30.86,32.31,33.50,31.57,33.16,32.57,31.85,31.86,32.66,32.90,32.84,32.75,31.14,30.81,31.75,31.04,31.20,31.88,33.08,32.52,32.05,33.43,34.96,32.49,35.08,31.75,34.74,31.49,35.83,35.25,36.18,35.28,34.91,34.28,37.64,34.94,35.64,35.34,35.33,33.24,35.40,35.68,36.91,37.99,41.10,34.34,36.13,36.73,39.51,37.70,40.03,41.10,40.84,41.77,44.11,42.64,44.52,42.85,43.92,41.31,42.95,40.09,41.29,38.80,39.52,39.44,42.42,38.31,39.61,46.50,47.62,42.96,41.63,41.88,44.95,42.16,44.49,37.11,38.44,39.45,41.38,37.70,42.73,41.77,38.24,40.86,43.55,42.17,41.64,38.10,39.24,44.66,42.55,43.60,..,..,..,..,..
..NATIONAL CAPITAL REGION (NCR),"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..CORDILLERA ADMINISTRATIVE REGION (CAR),"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Abra,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Apayao,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Benguet,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"Peanut with shell, fresh",25.32,23.04,22.63,24.75,25.46,24.25,27.17,25.23,24.12,24.41,24.80,21.79,24.41,26.28,25.26,26.76,27.33,25.97,25.40,26.84,26.62,28.28,28.45,28.61,28.30,27.01,27.02,26.47,26.87,28.29,27.36,26.15,27.52,28.68,27.55,28.06,28.36,28.90,27.60,26.80,27.08,26.86,26.28,27.69,23.43,26.26,29.22,30.27,29.77,29.50,29.52,27.72,29.89,30.15,27.10,29.50,29.77,28.23,29.38,27.99,32.14,32.86,33.12,31.99,30.18,29.27,30.41,28.25,26.75,27.31,25.23,26.94,28.78,32.66,33.81,34.07,36.23,29.98,31.56,32.55,31.30,30.02,28.96,26.30,30.24,34.86,36.91,27.49,33.21,32.79,31.35,32.48,29.74,30.20,29.87,30.51,22.93,..,32.22,35.38,35.05,35.56,29.98,31.27,29.10,29.42,30.31,29.41,29.93,28.53,..,31.06,37.73,38.49,37.25,37.28,32.59,33.77,31.96,30.81,29.37,29.80,29.34,28.76,29.68,36.39,41.52,40.08,35.56,33.09,38.64,36.92,32.83,35.53,36.38,30.13,..,32.58,33.55,34.00,40.52,35.72,35.16,38.26,32.93,39.71,34.55,33.28,45.16,..,30.37,..,..,..,..,..
....Ilocos Norte,"Peanut with shell, fresh",22.36,22.75,23.24,23.80,24.30,..,..,26.61,25.90,24.58,24.53,24.51,24.26,26.74,27.78,27.96,27.69,28.13,..,..,28.55,27.89,28.15,28.54,28.70,28.01,28.03,27.93,29.21,30.29,30.44,..,..,32.06,32.09,31.51,31.45,31.39,30.44,32.79,32.77,32.90,33.46,32.85,..,..,32.39,36.24,34.94,34.24,34.32,33.69,36.87,35.30,35.07,35.56,35.66,..,..,..,34.57,35.58,35.42,36.09,35.57,37.18,38.33,38.08,34.93,34.75,..,..,..,37.21,37.29,38.28,39.72,37.31,37.40,36.64,36.81,37.08,35.67,..,..,..,36.01,35.97,36.18,36.56,36.48,35.68,35.86,35.82,36.79,36.62,..,..,..,36.06,36.46,37.32,37.71,36.48,37.81,37.42,36.58,36.93,36.95,..,..,..,40.49,40.46,39.19,39.43,38.36,43.00,43.08,36.74,36.56,37.26,..,..,..,40.60,49.83,42.29,37.50,40.76,41.27,38.64,38.91,38.66,39.25,..,..,..,38.06,39.84,41.63,38.76,39.45,42.95,39.62,39.25,39.63,38.27,..,..,..,..,..,..,..,..
....Ilocos Sur,"Peanut with shell, fresh",..,21.91,21.22,20.70,..,..,..,23.29,22.83,22.88,..,..,22.14,26.80,27.36,30.65,31.51,..,..,..,..,30.72,29.30,..,..,29.39,28.51,28.18,27.74,32.61,..,..,..,27.09,25.95,27.17,..,..,28.18,27.46,27.26,26.17,25.74,..,..,..,27.51,29.52,29.97,28.40,..,27.75,33.04,35.34,32.39,32.84,..,..,..,28.97,31.85,31.20,34.49,..,32.52,32.82,34.87,29.00,24.02,..,..,..,30.33,32.87,31.89,32.42,..,31.03,30.81,31.11,27.87,32.70,..,..,..,31.49,31.80,..,26.20,30.88,30.36,32.54,30.26,31.44,31.90,..,26.00,..,32.22,34.70,33.64,33.79,33.08,31.96,31.69,29.14,26.86,28.51,24.03,..,..,31.06,34.96,34.60,35.31,35.12,31.13,33.81,29.34,28.14,23.62,..,..,..,28.39,32.17,33.21,36.64,33.62,30.99,40.97,37.30,30.04,29.25,..,..,..,30.30,29.04,28.15,34.98,32.68,32.52,38.30,29.56,30.47,30.70,..,..,..,30.69,..,..,..,..,..
....La Union,"Peanut with shell, fresh",28.56,26.69,25.93,26.94,26.62,24.25,27.17,25.80,23.63,25.78,25.07,19.07,25.46,24.74,20.66,22.25,24.47,23.81,25.40,26.84,24.68,26.23,27.89,28.68,27.90,25.30,26.53,25.07,27.37,27.00,27.99,28.31,27.52,26.90,24.60,25.50,25.26,26.41,26.54,23.80,23.33,24.14,23.03,23.19,23.26,26.26,27.77,25.04,24.41,25.87,24.71,24.57,24.04,24.70,20.47,27.16,27.72,29.26,29.38,27.01,30.01,31.79,29.46,27.88,27.41,26.85,23.72,24.65,24.15,23.91,25.58,26.94,27.22,27.89,32.24,31.52,32.74,27.28,20.87,25.61,26.15,22.38,25.73,27.18,30.24,38.22,42.93,19.01,37.24,30.92,28.87,31.40,28.57,..,..,31.52,..,..,..,..,..,..,19.16,27.66,21.89,22.55,33.36,30.08,25.00,28.53,..,..,..,40.40,..,..,28.83,34.19,32.92,33.23,31.65,28.01,29.34,28.76,30.96,..,..,41.32,..,32.26,33.68,34.83,32.37,34.86,33.04,34.96,..,34.85,..,..,44.96,..,35.44,33.52,29.61,36.61,..,30.01,45.16,..,30.05,..,..,..,..,..
....Pangasinan,"Peanut with shell, fresh",25.04,20.81,20.11,27.56,..,..,..,..,..,..,..,..,23.38,26.85,25.22,26.19,25.63,..,..,..,..,..,..,..,..,25.97,25.00,24.69,23.15,23.26,23.66,23.98,..,..,..,..,..,..,23.96,23.16,24.94,24.21,22.89,27.02,23.60,..,..,..,..,..,..,24.30,25.59,25.25,20.47,22.43,25.94,27.19,..,..,..,..,..,..,24.48,20.23,24.72,21.26,23.91,23.28,24.87,..,..,..,..,..,..,23.05,37.15,36.82,34.38,27.91,25.49,25.42,..,..,..,..,..,..,31.20,30.29,24.27,23.34,20.92,23.39,19.86,..,..,..,..,..,..,23.68,25.00,28.56,24.43,22.13,33.74,..,..,..,..,..,..,..,26.77,24.08,22.50,25.13,25.65,24.12,..,..,..,..,..,..,..,24.30,..,..,30.00,39.34,36.86,25.29,..,..,..,..,..,..,32.87,..,..,52.49,33.33,31.57,..,..,..,..,..,..,..,..
..REGION II (CAGAYAN VALLEY),"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.48,..,..,53.48,..,..,..,..,..,..,..,35.74,43.54,41.92,..,..,40.40,..,..,..,..,..,..,..,42.80,35.23,35.90,..,..,37.98,..,..,..,..,..,..,..,43.31,..,..,..,..,..
....Batanes,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cagayan,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Isabela,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Nueva Vizcaya,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.48,..,..,53.48,..,..,..,..,..,..,..,35.74,43.54,41.92,..,..,40.40,..,..,..,..,..,..,..,42.80,35.23,35.90,..,..,37.98,..,..,..,..,..,..,..,43.31,..,..,..,..,..
....Quirino,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),"Peanut with shell, fresh",35.14,17.71,26.08,26.67,..,..,..,..,..,29.78,32.72,32.67,28.68,31.66,25.05,21.04,21.58,..,..,..,..,..,33.65,32.56,31.36,28.13,26.60,24.01,29.06,..,..,..,..,..,..,..,33.97,..,28.41,27.67,19.25,27.31,30.77,..,..,..,..,..,..,40.46,40.32,30.96,27.76,22.64,12.50,..,..,..,..,..,..,38.71,37.04,37.42,29.35,29.12,24.35,..,..,..,..,..,..,..,..,36.30,42.72,33.12,33.47,35.58,..,..,..,..,..,..,33.13,..,35.00,35.00,34.44,52.54,28.62,..,..,..,..,..,..,..,..,..,25.27,35.48,35.78,37.94,33.26,33.88,..,..,..,..,..,50.00,42.67,50.00,40.50,42.80,27.44,37.18,20.00,..,..,..,..,..,40.00,..,51.67,36.52,42.36,41.61,39.87,38.11,36.77,..,..,..,..,55.56,50.00,39.35,42.95,46.83,41.01,36.58,33.59,..,..,..,..,..,..,..,..,..
....Aurora,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bataan,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bulacan,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Nueva Ecija,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Pampanga,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Tarlac,"Peanut with shell, fresh",35.14,17.71,26.08,26.67,..,..,..,..,..,29.78,32.72,32.67,28.68,31.66,25.05,21.04,21.58,..,..,..,..,..,33.65,32.56,31.36,28.13,26.60,24.01,29.06,..,..,..,..,..,..,..,33.97,..,28.41,27.67,19.25,27.31,30.77,..,..,..,..,..,..,40.46,40.32,30.96,27.76,22.64,12.50,..,..,..,..,..,..,38.71,37.04,37.42,29.35,29.12,24.35,..,..,..,..,..,..,..,..,36.30,42.72,33.12,33.47,35.58,..,..,..,..,..,..,33.13,..,35.00,35.00,34.44,52.54,28.62,..,..,..,..,..,..,..,..,..,25.27,35.48,35.78,37.94,33.26,33.88,..,..,..,..,..,50.00,42.67,50.00,40.50,42.80,27.44,37.18,20.00,..,..,..,..,..,40.00,..,51.67,36.52,42.36,41.61,39.87,38.11,36.77,..,..,..,..,55.56,50.00,39.35,42.95,46.83,41.01,36.58,33.59,..,..,..,..,..,..,..,..,..
....Zambales,"Peanut with shell, fresh",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Peanut with shell, fresh",19.80,17.29,18.72,20.18,20.62,21.05,26.56,27.81,23.53,21.28,20.44,22.08,21.61,21.99,23.29,21.91,21.28,21.94,22.62,25.55,22.43,18.49,23.96,23.12,24.10,22.56,21.48,22.73,21.67,23.64,23.23,26.66,23.69,23.52,22.32,27.54,28.89,28.64,24.50,29.21,26.31,29.91,31.62,30.00,30.91,33.94,34.35,27.40,25.55,26.98,26.02,29.35,30.45,30.18,28.70,32.32,33.00,32.81,38.50,34.64,30.99,28.98,28.93,29.10,31.55,30.65,24.85,26.27,31.35,33.79,33.85,35.14,22.98,23.27,24.33,20.42,22.55,27.45,22.57,29.70,22.80,25.32,20.54,20.69,22.00,26.08,29.20,26.98,27.31,28.08,25.11,25.44,30.51,35.63,33.42,29.99,31.37,32.19,27.45,31.49,34.43,35.77,31.58,31.61,32.00,39.03,35.77,34.42,32.49,35.25,37.42,34.16,36.92,36.94,32.80,36.76,35.33,39.83,36.10,36.17,38.76,37.84,38.72,34.02,29.95,33.36,36.11,37.99,38.12,36.41,39.14,37.88,40.48,65.00,36.32,38.90,48.44,34.47,35.15,28.97,36.29,42.91,40.33,46.32,39.63,36.14,28.80,31.77,32.45,33.32,42.36,..,..,..,..,..
....Batangas,"Peanut with shell, fresh",23.65,..,..,..,..,..,..,..,20.62,..,..,23.79,22.69,20.04,23.54,..,..,..,..,..,..,14.02,..,21.05,23.97,20.52,19.17,21.76,..,..,..,..,..,..,18.39,..,29.50,28.48,23.46,28.58,23.19,..,..,..,..,..,..,17.64,18.61,19.89,20.85,21.46,29.89,27.60,25.03,..,..,32.50,..,..,28.00,24.96,24.86,28.48,27.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.77,34.59,..,..,33.18,28.00,31.12,38.40,..,..,..,..,30.13,31.33,32.54,..,..,31.92,33.93,39.27,35.08,..,..,..,..,33.79,35.97,..,34.00,39.12,35.88,40.88,34.35,..,..,40.00,..,..,33.19,31.39,..,..,40.00,36.64,40.87,35.63,..,..,..,..,..,30.00,33.71,..,..,42.70,36.58,54.49,40.10,..,..,..,..,..,56.79,..,..,..,..,..
