Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Palawan,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",42.50,42.50,42.50,41.25,46.25,48.75,48.75,46.25,47.50,47.50,47.50,50.00,45.94,50.00,50.00,50.00,50.00,52.50,52.50,52.50,48.75,48.75,46.25,48.75,48.75,49.90,48.75,50.00,46.25,47.50,48.75,47.50,47.50,45.00,42.50,42.50,42.50,37.50,45.52,41.25,47.50,47.50,51.25,52.50,53.75,45.00,42.50,42.50,45.00,47.50,47.50,46.98,55.00,65.00,57.50,51.25,51.25,51.25,40.00,41.25,41.25,50.00,56.25,57.50,51.46,57.50,55.00,55.00,60.00,62.50,60.00,60.00,50.00,53.33,65.00,65.00,75.83,59.93,72.14,66.88,58.13,70.40,72.14,70.32,89.38,92.50,83.75,83.75,83.75,83.75,77.24,95.00,98.75,93.75,95.00,107.50,106.25,108.13,100.63,101.88,128.75,120.00,110.00,105.47,105.00,105.00,105.00,98.13,114.38,95.00,80.13,70.00,67.50,57.50,57.50,57.50,84.39,58.75,57.50,56.25,51.88,51.00,51.38,48.49,48.72,53.01,56.44,56.44,57.17,53.92
....Palawan,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"CALAMANSI, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FRUIT, AVOCADO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FRUIT, GUYABANO, 1 PC",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FRUIT, LANZONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Palawan,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",9.75,9.75,10.06,9.90,9.90,10.82,10.82,11.74,11.74,11.74,12.05,11.89,10.85,11.89,11.89,11.74,11.58,11.58,11.58,11.74,13.11,13.42,13.42,13.42,14.95,12.53,15.26,15.26,13.43,12.82,12.82,12.82,12.82,13.13,15.00,15.00,15.00,14.38,13.98,15.00,16.88,18.75,18.75,18.75,18.75,18.75,18.75,23.13,20.63,20.63,18.13,18.91,18.13,23.13,25.63,27.50,27.50,27.50,27.50,27.50,27.50,27.50,25.63,25.63,25.89,25.63,25.63,26.00,26.00,28.13,28.13,43.13,43.75,43.75,33.75,31.88,43.75,33.29,38.75,45.00,46.88,44.38,44.38,44.38,45.63,45.63,39.38,36.88,39.38,40.00,42.56,48.13,48.13,50.00,55.00,51.47,50.22,51.25,55.00,59.38,59.38,60.63,53.75,53.53,59.38,55.63,51.88,51.88,61.88,55.63,58.13,60.63,66.88,60.63,60.63,60.63,58.65,60.63,60.63,58.75,48.75,38.13,27.75,26.88,32.00,33.28,32.65,32.65,32.65,40.40
....Palawan,"FRESH FRUIT, WATERMELON, PAKWAN (SANDIA), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",58.13,57.10,59.17,59.17,59.17,61.50,60.20,60.20,62.53,62.53,64.60,64.60,60.74,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,60.20,62.53,62.53,62.53,62.53,65.63,69.04,69.04,69.04,70.75,65.25,70.75,70.75,70.75,69.89,68.19,68.19,69.89,69.89,73.31,73.31,69.47,70.32,70.39,71.17,73.31,75.01,73.31,73.31,72.45,69.89,70.75,69.89,74.15,73.30,75.00,72.63,75.00,76.25,75.00,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.25,76.04,76.25,75.00,75.00,75.00,75.00,75.00,76.25,76.25,76.25,77.50,80.00,77.50,76.25,78.75,80.00,80.00,76.25,76.25,76.25,80.00,80.00,76.25,76.25,76.25,76.25,77.71,76.25,78.75,78.75,78.75,95.00,90.00,95.63,98.13,98.13,98.13,99.38,99.38,90.52,99.38,104.38,120.00,120.00,101.88,101.88,130.00,140.00,140.00,141.24,141.24,119.72,121.64
....Romblon,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",43.20,42.43,43.96,43.96,43.96,45.70,44.73,44.73,46.46,46.46,47.99,47.99,45.13,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,47.99,44.73,46.47,46.47,46.47,46.47,48.77,49.62,49.62,49.62,50.48,47.89,50.48,57.32,53.90,52.19,54.76,54.76,54.76,54.76,54.34,54.34,51.34,51.34,53.69,51.34,51.34,51.34,49.63,50.49,53.06,55.63,55.63,55.63,55.63,55.63,55.63,53.42,55.63,55.63,55.63,55.63,55.63,56.25,56.25,56.25,56.88,57.50,57.50,57.50,56.36,66.25,66.25,63.75,63.75,63.75,63.75,63.75,63.75,63.75,65.00,63.75,62.50,64.17,61.25,60.00,61.25,60.00,57.50,60.00,61.88,61.88,60.00,60.00,58.13,58.13,60.00,59.38,59.38,59.38,59.38,72.50,65.63,67.75,67.75,72.75,71.25,71.88,71.50,66.54,70.63,75.25,82.50,86.88,77.50,75.63,90.13,95.00,95.00,97.50,97.50,90.83,86.20
....Romblon,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",41.67,42.08,42.08,40.42,39.58,40.42,41.25,40.83,42.08,43.33,45.83,48.33,42.33,48.33,48.33,48.33,50.00,46.67,45.00,45.00,48.33,50.00,49.58,50.00,50.00,48.30,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.83,50.83,50.83,50.83,53.33,50.55,53.75,53.75,54.17,54.17,53.75,53.75,53.75,54.17,54.17,53.75,49.58,44.17,52.74,42.92,40.83,42.50,43.33,46.67,46.25,45.83,48.33,48.33,45.83,47.50,47.50,45.49,48.33,48.33,46.67,47.50,46.67,46.67,48.33,48.33,48.33,48.75,49.17,49.17,48.02,49.17,49.17,49.17,49.17,49.17,49.17,48.33,48.33,48.33,48.33,48.33,48.33,48.75,48.33,48.33,48.33,48.33,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,49.44,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,48.13,46.25,47.50,49.32,47.50,51.25,62.50,61.25,46.25,47.50,60.00,66.88,66.88,71.88,71.88,71.88,60.47
....Romblon,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, PAPAYA, SOLO, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",48.65,49.15,49.15,47.63,47.63,49.66,50.68,54.73,55.24,54.73,55.24,55.73,51.52,55.24,55.73,55.73,58.77,58.77,58.77,58.77,58.77,58.77,58.77,58.77,58.77,57.97,58.77,58.77,58.28,58.77,58.77,58.77,58.77,58.77,58.77,58.77,58.77,58.77,58.73,59.62,59.62,59.62,60.46,60.46,60.46,60.46,60.46,55.42,55.42,53.74,55.42,58.43,53.74,53.74,53.74,52.07,52.91,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.54,53.75,53.75,53.75,52.50,52.50,53.13,53.75,53.75,53.75,53.75,53.75,53.75,53.49,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,55.00,53.75,53.75,53.85,55.00,55.63,56.25,56.25,56.25,55.00,55.00,56.25,56.25,55.00,56.88,55.63,55.78,55.63,55.63,55.63,56.25,58.13,60.00,52.50,60.00,62.50,61.88,62.50,60.00,58.39,63.13,65.63,75.00,78.13,61.25,63.75,82.50,93.75,93.75,93.75,93.75,92.86,79.77
....Romblon,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"CALAMANSI, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, AVOCADO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, GUYABANO, 1 PC",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, LANZONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Romblon,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",28.75,28.75,29.64,29.19,29.19,31.89,31.89,34.59,34.59,34.59,35.50,35.05,31.97,35.05,35.05,34.60,34.16,34.16,34.16,34.60,38.64,39.55,39.55,39.55,44.04,36.93,44.95,44.95,39.56,37.76,37.76,37.76,37.76,38.66,37.76,37.76,37.76,37.76,39.18,39.56,39.56,39.56,39.56,40.46,40.46,43.16,43.16,43.16,39.57,39.57,31.48,39.94,30.57,35.97,35.97,39.58,39.58,39.58,40.48,39.58,36.88,36.88,36.88,36.88,37.40,36.88,36.88,36.88,36.88,38.13,37.75,39.75,37.88,37.88,36.25,36.25,36.25,37.31,36.25,36.25,36.25,35.25,33.38,33.38,25.63,25.63,25.63,25.63,28.13,28.13,30.80,26.88,26.88,25.63,25.63,25.63,28.13,28.13,25.63,26.88,29.38,25.63,28.13,26.88,28.75,30.00,29.38,28.13,26.88,26.88,36.88,26.88,29.38,29.38,30.63,28.13,29.28,29.63,30.00,30.00,32.50,26.75,27.38,33.13,38.75,38.75,40.33,40.33,42.06,34.13
....Romblon,"FRESH FRUIT, WATERMELON, PAKWAN (SANDIA), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",45.26,44.97,44.89,44.21,44.61,44.75,46.35,46.05,45.53,45.99,46.41,47.35,45.53,50.88,50.62,49.57,51.44,51.83,52.73,55.13,54.15,54.81,55.49,53.82,54.95,52.95,60.18,59.91,60.49,61.64,62.49,65.36,61.38,65.26,69.13,69.34,71.43,77.00,65.30,77.82,76.94,76.07,74.89,75.02,74.30,71.72,69.39,71.80,75.10,76.17,75.35,74.55,77.74,77.49,73.58,72.91,70.62,73.84,72.35,72.47,70.89,72.30,71.11,71.77,73.09,72.89,72.24,71.83,70.23,70.24,70.88,69.59,70.03,68.73,70.16,69.14,67.14,70.26,66.70,64.85,65.31,65.31,66.45,67.41,65.58,64.85,64.38,64.85,65.16,65.00,65.49,65.00,64.38,63.75,64.85,65.79,65.32,65.47,65.16,65.16,66.57,68.60,69.69,65.81,69.22,70.00,72.19,82.92,90.16,84.48,85.94,84.85,86.72,85.00,86.57,88.44,82.21,90.32,85.16,82.35,82.19,80.31,80.00,80.00,80.18,77.46,76.43,77.18,77.54,80.76
..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",33.36,31.26,30.99,32.64,31.10,31.53,31.74,31.78,31.62,32.19,31.33,31.74,31.77,32.53,32.63,31.73,32.08,32.29,32.53,33.43,32.66,32.91,32.42,32.50,32.29,32.50,33.85,34.20,35.35,34.98,37.01,38.61,38.00,38.41,40.91,43.31,45.41,44.96,38.75,46.67,45.68,44.34,44.23,44.16,44.37,44.47,43.88,44.92,45.42,45.88,47.02,45.09,45.08,46.92,45.60,45.21,45.52,46.06,43.26,45.15,45.35,44.95,45.36,45.65,45.34,47.82,46.76,45.33,45.67,46.14,47.14,44.18,46.02,47.17,45.87,46.26,46.62,46.25,48.38,46.82,47.55,47.34,47.76,45.88,47.37,47.41,47.01,45.49,44.70,44.73,46.70,45.51,45.95,45.48,47.45,47.72,46.95,47.89,48.17,44.89,47.82,49.07,49.44,47.20,49.90,51.25,55.84,66.95,67.82,66.84,63.13,62.61,63.86,62.50,63.65,64.38,61.56,64.38,65.73,62.71,62.71,61.98,59.17,59.27,59.23,56.90,56.20,56.00,55.95,60.02
..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",25.48,25.92,27.58,27.83,25.29,24.99,24.95,24.97,25.65,26.16,26.55,26.81,26.02,26.14,26.35,26.18,25.84,26.12,26.18,26.15,25.27,25.61,25.86,25.92,24.91,25.88,25.10,25.75,26.35,26.19,27.40,29.00,28.93,30.77,34.79,37.79,39.47,40.51,31.00,38.57,37.97,37.47,38.48,37.25,36.36,36.23,36.20,35.73,34.97,35.82,35.74,36.73,36.68,36.64,32.99,33.37,34.49,35.21,33.24,34.42,34.77,34.54,34.38,34.03,34.56,32.54,32.29,31.86,32.52,31.52,30.85,28.97,30.25,30.48,30.37,30.19,33.38,31.27,33.69,32.28,31.22,31.63,31.88,32.10,31.41,30.92,30.19,29.44,28.97,28.99,31.06,27.74,29.25,29.22,30.63,31.75,30.19,30.35,29.31,28.50,29.26,29.00,29.07,29.52,30.66,33.85,35.72,41.74,41.22,40.19,38.53,38.94,39.03,39.07,39.66,40.83,38.29,40.25,39.16,40.80,39.57,39.91,38.99,38.28,37.52,38.87,38.91,39.97,40.26,39.37
..REGION V (BICOL REGION),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",28.59,30.80,30.53,31.05,31.66,33.13,31.95,34.25,34.92,36.15,35.29,35.37,32.81,36.10,36.84,35.86,35.06,34.63,36.76,36.89,36.47,36.62,37.78,39.24,38.31,36.71,36.78,35.25,34.23,33.92,33.00,32.78,33.02,34.37,36.10,36.70,35.35,35.65,34.76,38.09,37.24,36.31,35.87,35.87,35.67,35.67,35.67,35.04,35.84,34.50,35.87,35.97,35.73,35.41,36.49,36.30,36.79,37.23,37.38,37.64,38.35,39.96,39.61,38.68,37.46,38.68,37.55,37.14,36.99,38.15,38.27,38.45,38.73,38.08,38.27,38.98,40.34,38.30,40.45,42.58,44.07,45.07,41.74,44.00,45.60,47.86,45.74,45.36,43.96,45.77,44.35,44.88,41.82,41.92,43.14,42.99,43.32,43.60,44.87,45.97,45.43,45.34,45.55,44.07,43.56,42.32,43.66,45.64,46.39,49.17,48.34,49.06,49.05,49.57,48.34,47.73,46.90,47.28,49.06,49.57,49.08,49.29,48.93,50.61,53.35,54.13,54.12,52.10,54.00,50.96
..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
