Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
..REGION VIII (EASTERN VISAYAS),"GABI TUBERS, NATIVE, 1 KG",39.99,39.82,39.82,40.15,39.57,39.57,39.57,39.57,39.57,39.57,39.57,39.57,39.70,39.57,39.99,39.99,40.49,40.74,40.82,40.74,40.74,41.15,41.15,41.15,41.57,40.68,41.94,42.19,42.48,42.65,42.82,42.98,43.30,43.27,43.32,43.32,43.63,44.00,42.99,42.75,42.75,42.75,43.63,43.63,43.85,43.85,44.04,44.04,43.85,44.78,44.78,43.73,44.78,45.82,45.82,46.44,46.94,48.44,50.94,50.94,50.94,52.19,56.88,60.01,50.01,60.01,60.01,60.32,60.63,60.63,60.01,60.01,60.01,60.01,60.76,60.76,60.82,60.33,60.76,60.76,60.76,60.76,60.82,61.07,60.76,62.32,56.57,56.57,56.57,55.63,59.45,56.57,56.57,56.57,56.57,56.88,56.88,56.88,57.19,57.19,57.50,57.50,59.69,57.17,59.69,55.32,55.94,54.59,50.32,50.32,51.57,50.63,46.88,45.94,45.00,50.63,51.40,52.82,51.88,50.63,48.13,45.63,46.88,43.75,43.75,43.75,38.75,39.38,37.50,45.24
..REGION VIII (EASTERN VISAYAS),"SWEET POTATO (CAMOTE), YELLOW, 1 KG",21.83,21.83,21.83,21.83,21.83,21.83,22.66,22.66,22.66,24.34,23.50,23.50,22.53,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,27.70,27.70,28.53,28.53,29.38,29.38,29.38,29.38,29.38,29.38,28.26,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,30.63,40.63,40.63,43.75,43.75,43.75,43.75,43.75,37.76,43.75,43.75,43.75,43.75,42.50,42.50,44.38,44.38,44.38,44.38,44.38,44.38,43.86,44.38,44.38,41.88,39.38,39.38,39.38,41.88,44.38,44.38,44.38,44.38,44.38,42.71,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,44.38,45.63,45.63,45.63,44.69,38.75,37.50,38.75,35.00,35.00,35.00,35.00,28.55,35.92,35.92,38.61,38.61,36.05
....Biliran,"CARROTS, 1 KG",83.42,72.27,68.14,70.62,70.20,75.99,91.68,89.20,89.20,84.24,83.42,85.07,80.29,87.54,67.72,66.08,61.53,75.57,87.54,91.68,85.90,80.94,84.24,88.38,93.33,80.87,93.33,93.33,77.63,79.70,73.51,88.38,105.72,92.50,87.50,91.25,91.25,96.25,89.20,95.63,85.00,77.50,75.63,75.00,77.50,90.00,79.38,74.38,90.00,115.00,88.75,85.31,86.25,87.50,76.88,75.00,91.88,108.75,85.00,91.88,83.75,72.50,81.25,86.25,85.57,103.75,105.00,106.25,97.50,88.75,86.25,86.25,85.00,91.25,112.50,138.75,105.00,100.52,112.50,125.00,113.75,90.00,113.75,108.75,98.75,98.75,100.00,105.00,100.00,95.00,105.10,102.50,91.25,83.75,88.75,102.50,107.50,112.50,100.00,100.00,96.25,100.00,95.00,98.33,91.25,97.50,92.50,86.25,81.25,90.00,87.50,85.00,90.00,95.00,107.50,125.00,94.06,125.00,127.50,115.00,83.75,78.75,78.13,86.88,100.85,105.71,106.93,99.64,104.50,101.05
....Biliran,"CASSAVA, 1 KG",19.20,19.20,16.80,18.41,19.20,18.41,18.41,14.81,14.00,15.20,14.40,16.40,17.04,13.61,12.80,13.61,12.80,13.61,13.20,15.20,14.81,17.60,16.40,21.60,23.21,15.70,22.01,20.81,21.60,18.80,21.20,21.60,21.20,20.00,21.25,20.63,21.88,19.38,20.86,20.63,21.25,20.00,21.88,21.88,22.50,22.50,21.25,19.38,20.00,19.38,16.88,20.63,18.75,17.50,16.88,18.75,18.75,18.75,20.00,18.75,18.75,17.50,17.50,17.50,18.28,17.50,20.00,20.63,23.75,22.50,23.75,20.00,20.00,20.00,20.00,20.00,25.00,21.09,26.25,23.75,25.00,23.75,25.00,29.38,29.38,29.38,30.00,30.00,30.00,28.75,27.55,24.38,24.38,23.75,28.75,32.50,33.13,33.13,33.75,34.38,36.25,37.50,36.88,31.57,40.00,36.88,35.63,35.00,31.25,31.88,34.38,37.50,38.13,36.25,32.50,33.75,35.26,33.75,34.38,30.63,26.88,26.25,25.63,28.13,28.13,29.79,29.79,29.79,29.79,29.41
....Biliran,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"POTATO, 1 KG",70.15,65.77,65.77,63.78,59.00,65.69,59.79,70.96,73.74,74.14,69.36,70.55,67.39,68.16,62.18,60.58,62.98,70.55,70.15,82.11,73.35,69.76,73.35,78.92,86.10,71.52,99.65,106.03,97.26,86.10,77.73,77.33,74.93,78.13,76.88,85.00,89.38,87.50,86.33,81.25,81.25,75.00,65.63,68.13,65.00,64.38,63.13,63.13,73.75,81.25,90.00,72.66,93.75,96.88,87.50,75.00,83.75,84.38,78.75,76.88,88.75,92.50,88.75,80.00,85.57,102.50,105.00,93.75,83.13,84.38,88.75,85.00,82.50,83.75,85.00,105.00,95.00,91.15,107.50,120.00,128.75,97.50,111.25,97.50,91.25,93.75,96.25,102.50,100.00,102.50,104.06,102.50,88.75,90.00,91.88,103.75,107.50,105.00,100.00,97.50,101.25,101.25,102.50,99.32,106.25,107.50,102.50,115.00,103.75,102.50,115.00,102.50,105.00,105.00,102.50,117.50,107.08,122.50,127.50,111.25,90.63,83.75,78.13,84.38,94.69,93.48,98.34,101.98,105.62,99.35
....Biliran,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"CARROTS, 1 KG",93.08,91.33,98.35,91.33,86.06,94.83,118.55,110.65,103.62,105.38,101.86,98.35,99.45,75.52,79.03,72.89,67.92,80.79,103.62,108.89,86.59,93.96,89.57,91.33,107.13,88.10,107.13,117.67,104.50,91.33,91.33,93.08,126.45,124.69,105.79,105.79,109.58,105.79,106.93,120.92,122.80,90.68,90.68,96.35,105.79,109.58,117.13,117.13,109.58,134.13,126.58,111.78,136.03,113.36,92.58,94.46,102.02,126.58,128.47,124.69,124.69,119.02,117.13,123.75,116.90,123.75,116.25,113.75,107.50,107.50,107.50,105.00,102.50,102.50,135.00,137.50,135.00,116.15,122.50,131.25,115.00,105.00,100.00,107.50,108.75,100.00,110.00,118.75,106.25,105.00,110.83,125.00,100.00,100.00,92.50,107.50,120.00,120.00,120.00,122.50,107.50,110.00,112.50,111.46,111.25,102.50,106.25,103.33,100.00,105.00,105.00,112.50,110.00,105.00,107.50,122.50,107.57,132.50,135.00,127.50,115.00,105.00,98.75,102.50,91.41,91.83,96.22,92.66,102.81,107.60
....Eastern Samar,"CASSAVA, 1 KG",15.21,15.21,15.21,15.68,16.60,14.76,15.68,16.60,16.60,16.60,17.53,17.99,16.14,17.99,17.99,17.99,18.44,18.44,20.75,20.75,20.75,21.68,20.29,20.29,28.23,20.30,23.06,24.35,24.35,22.14,22.14,24.90,23.51,28.13,27.35,27.35,28.13,31.25,25.56,31.25,31.25,34.38,33.60,41.66,41.66,41.25,41.25,40.00,35.00,36.25,36.88,37.04,36.25,33.34,32.29,32.50,32.29,32.50,27.50,26.25,30.00,31.25,27.50,27.50,30.76,27.50,28.13,26.88,22.50,29.38,22.50,23.13,21.88,20.63,21.25,21.88,26.88,24.38,20.63,21.25,22.50,23.13,26.25,27.50,27.50,30.00,30.00,30.00,28.75,30.00,26.46,29.00,28.13,31.25,29.38,25.63,26.88,26.88,24.38,26.25,27.50,26.25,26.25,27.32,26.25,26.25,26.25,26.25,25.63,24.38,25.00,25.63,25.63,25.63,25.63,25.63,25.68,26.88,24.38,24.38,24.38,26.25,26.25,25.63,26.40,26.40,26.40,26.40,26.40,25.85
....Eastern Samar,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"POTATO, 1 KG",74.12,77.50,70.76,70.76,69.07,67.39,74.12,69.07,83.39,83.39,89.29,90.97,76.65,85.92,85.92,82.55,76.74,77.83,96.87,91.81,85.33,85.33,84.23,80.87,107.82,86.77,114.56,117.93,107.82,99.39,90.97,89.29,94.34,99.39,85.92,87.61,89.29,84.23,96.73,97.72,87.61,77.50,81.25,75.00,77.50,80.00,80.00,81.25,81.43,83.75,90.00,82.75,101.25,97.50,97.50,87.50,85.00,97.50,97.50,92.50,92.50,97.50,100.00,121.25,97.29,121.25,121.25,102.50,102.50,95.00,95.00,95.00,90.00,93.75,97.50,102.50,100.00,101.35,102.50,105.00,101.25,96.25,92.50,97.50,97.50,92.50,100.00,100.00,105.00,102.50,99.38,102.50,101.25,100.00,90.00,97.50,107.50,107.50,105.00,105.00,107.50,107.50,107.50,103.23,110.00,105.00,110.00,116.67,118.75,120.00,120.00,122.50,117.50,112.50,122.50,120.00,116.29,127.50,132.50,125.00,117.50,102.50,102.50,100.00,104.00,99.01,102.25,110.48,121.70,112.08
....Eastern Samar,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",34.43,34.43,35.30,31.85,31.85,28.41,28.41,33.57,31.85,33.57,34.43,35.30,32.78,35.30,35.30,35.30,36.16,38.74,40.46,42.18,42.18,42.18,37.01,37.01,55.09,39.74,41.32,45.45,45.45,42.18,38.74,43.90,55.09,55.09,62.84,62.84,62.84,55.96,50.98,54.24,55.09,45.63,63.75,48.13,39.38,35.63,40.00,38.13,37.50,36.88,39.38,44.48,40.00,33.75,36.88,38.13,38.13,36.88,36.88,37.50,38.75,38.75,38.75,33.13,37.29,33.13,33.13,32.50,33.75,33.13,34.38,34.38,34.38,32.50,33.13,37.50,31.25,33.60,33.13,34.38,33.75,35.63,45.63,46.88,44.38,44.38,46.88,55.00,47.50,47.50,42.92,48.75,47.50,47.50,46.25,43.75,41.88,37.50,38.75,41.88,42.50,43.75,45.00,43.75,45.00,45.00,46.25,46.25,46.25,46.25,43.75,45.00,45.00,45.00,45.00,45.00,45.31,41.25,42.50,42.50,43.75,45.00,45.00,46.25,44.53,44.53,47.00,44.53,45.77,44.38
....Eastern Samar,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"CARROTS, 1 KG",81.49,80.76,79.32,78.60,80.04,78.60,78.60,80.04,78.96,77.52,73.92,73.92,78.48,74.27,73.55,73.55,72.11,72.11,73.55,72.11,72.11,71.39,67.78,67.78,68.51,71.57,70.67,75.00,72.83,71.39,67.28,68.00,71.39,72.11,72.11,73.20,73.20,68.83,71.33,71.01,66.10,66.10,67.74,67.19,67.74,65.01,67.19,67.19,67.19,67.19,71.01,67.56,71.01,72.66,72.66,73.75,73.75,73.75,73.75,73.75,74.29,74.29,73.64,73.64,73.41,73.64,73.64,73.64,73.64,73.75,81.88,81.88,81.88,82.50,82.50,82.50,82.50,78.66,82.50,82.50,82.50,82.50,80.63,79.38,78.13,77.50,79.38,82.50,80.63,85.63,81.15,88.75,95.00,100.63,107.50,99.38,89.38,84.38,84.38,75.63,66.25,71.25,71.88,86.20,73.75,79.38,78.13,80.00,86.25,85.00,83.75,81.25,74.38,74.38,88.75,91.88,81.41,102.50,101.88,105.00,85.00,85.00,72.50,77.50,84.23,86.17,88.72,88.72,104.53,90.15
....Leyte,"CASSAVA, 1 KG",22.70,22.70,22.70,23.73,23.73,24.76,24.76,24.76,24.76,24.76,24.76,24.76,24.07,24.76,24.76,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.80,25.63,25.80,25.80,25.80,25.80,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.86,27.17,28.57,28.57,28.57,28.57,29.29,29.29,29.29,29.29,29.29,29.29,30.00,30.00,29.17,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,28.57,28.57,28.57,28.57,28.57,28.57,28.57,29.17,28.57,28.57,28.57,29.29,30.00,30.71,31.25,30.00,30.00,30.00,30.00,30.00,29.75,33.75,33.75,32.50,31.25,31.25,31.25,31.88,34.38,34.38,34.38,34.38,34.38,33.13,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,37.50,37.50,37.50,35.16,33.13,31.25,31.25,31.25,31.25,32.50,32.50,30.53,29.55,29.55,30.53,29.55,31.07
....Leyte,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"POTATO, 1 KG",78.69,81.63,82.46,82.88,82.88,80.37,80.37,81.20,81.20,80.37,77.86,78.36,80.69,80.04,79.19,79.19,79.19,79.19,79.19,78.69,77.86,77.02,76.18,76.18,87.90,79.15,92.09,97.12,97.12,97.12,93.76,96.27,97.95,91.25,91.25,91.25,91.25,91.88,94.03,91.88,91.88,91.88,86.88,86.88,86.88,83.75,83.75,83.75,83.75,80.63,80.63,86.05,80.63,80.63,80.63,80.63,80.63,80.63,83.75,83.75,83.75,83.75,84.38,81.88,82.09,81.88,81.88,83.75,83.75,83.75,91.88,91.88,88.13,89.38,88.13,88.13,88.13,86.72,88.13,88.13,88.13,86.88,85.00,83.75,85.63,86.25,86.25,88.13,86.25,86.25,86.57,86.25,91.88,94.38,96.88,87.50,87.50,83.75,76.25,77.50,78.75,80.00,81.25,85.16,80.00,76.25,76.25,88.33,100.00,89.38,89.38,87.50,73.75,70.00,76.25,84.38,82.62,86.88,87.50,86.88,78.13,86.25,81.88,88.13,101.48,116.17,112.80,116.85,134.14,98.09
....Leyte,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"RADDISH (LABANOS), 1 KG",52.11,52.11,52.11,52.11,52.11,50.79,51.43,51.43,51.43,51.43,51.43,51.43,51.66,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,52.79,51.54,52.79,52.79,52.79,52.79,52.79,52.79,51.43,51.43,51.43,51.43,51.43,51.43,52.11,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,52.86,52.86,52.86,51.79,52.86,52.86,52.86,52.86,52.86,52.86,52.86,49.29,49.29,49.29,49.29,49.29,51.37,53.13,49.38,49.38,52.50,53.75,53.13,53.75,53.75,53.75,53.75,54.38,54.38,52.92,55.00,55.63,55.63,55.63,55.63,55.63,57.50,58.13,58.75,58.75,58.75,58.75,56.98,58.75,68.75,71.25,71.25,71.25,71.25,72.50,68.75,72.50,72.50,72.50,73.75,70.42,73.75,73.75,72.50,65.00,63.75,63.13,63.13,60.00,57.50,57.50,60.63,63.75,64.53,66.25,76.25,65.00,68.75,68.75,68.75,68.75,76.00,75.42,73.93,71.55,73.94,71.11
....Leyte,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
